run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,floor1_town_uses_cumulative,last_battle_enemy_count,notes
861,13205,6,Normal,19,3,3,0,2,6,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,12,6,1,1,0,0,4,1,party wiped; flee×2
862,13206,1,Normal,38,6,6,6,0,27,35,0,3,120,0,1,2,6,16,4,15,3,3,0,0,168,0,37,0,1,1,7,1,floor1_town; +1 levelup
862,13206,2,Normal,32,3,3,2,0,35,0,3,3,40,0,2,2,0,3,3,16,0,0,0,0,68,35,13,1,0,0,7,1,party wiped
863,13207,1,Normal,31,4,4,4,0,27,27,0,0,80,0,1,1,1,9,3,15,3,3,0,0,112,0,19,0,1,1,5,1,floor1_town
863,13207,2,Normal,25,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,16,3,3,0,0,0,0,0,0,1,1,5,0,
863,13207,3,Normal,36,6,6,6,0,27,35,0,2,80,0,1,2,12,3,3,4,0,0,0,0,200,12,34,0,1,1,5,1,+1 levelup
863,13207,4,Normal,34,3,3,2,1,35,5,2,2,60,0,2,2,6,0,0,0,0,0,0,0,84,30,16,0,1,1,5,1,flee×1
863,13207,5,Normal,30,3,3,1,2,5,5,2,2,20,0,2,2,2,0,0,0,0,0,0,0,28,30,8,0,1,1,5,2,flee×2
863,13207,6,Normal,28,2,2,0,2,5,5,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,flee×2
863,13207,7,Normal,19,3,3,0,2,5,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,5,1,1,0,0,5,2,party wiped; flee×2
864,13208,1,Normal,39,7,7,7,0,27,34,0,1,140,0,1,2,2,14,4,15,3,3,0,0,196,0,35,0,1,1,8,1,floor1_town; +1 levelup
864,13208,2,Normal,28,5,5,5,0,34,16,1,1,100,0,2,2,4,3,3,12,0,0,0,0,140,18,26,0,1,1,8,1,
864,13208,3,Normal,34,3,3,3,0,16,31,1,3,80,0,2,3,8,0,0,5,0,0,0,0,134,-7,18,0,1,1,8,1,+1 levelup
864,13208,4,Normal,38,4,4,3,1,31,8,3,3,80,0,3,3,6,0,0,0,0,0,0,0,134,23,20,0,1,1,8,2,flee×1
864,13208,5,Normal,17,4,4,1,2,8,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,48,8,3,1,0,0,8,2,party wiped; flee×2
865,13209,1,Normal,32,4,4,4,0,27,27,0,0,80,0,1,1,5,9,6,15,3,3,0,0,112,12,30,0,1,1,5,1,floor1_town
865,13209,2,Normal,16,2,2,1,0,27,0,0,2,20,0,1,2,0,3,3,15,0,0,0,0,54,36,11,1,0,0,5,1,party wiped; +1 levelup
866,13210,1,Normal,40,3,3,3,0,27,27,0,0,60,0,1,1,2,9,3,15,3,3,0,0,84,0,19,0,1,1,4,1,floor1_town
866,13210,2,Normal,25,1,1,1,0,27,27,0,0,20,0,1,1,0,2,0,16,1,3,0,0,28,0,3,0,1,1,4,1,
866,13210,3,Normal,29,4,4,4,0,27,14,0,2,20,0,1,2,5,1,3,11,0,0,0,0,116,21,24,0,1,1,4,1,+1 levelup
866,13210,4,Normal,36,4,4,4,0,14,16,2,2,40,0,2,2,7,0,0,5,0,0,0,0,122,-2,20,0,1,1,4,2,
866,13210,5,Normal,1,1,1,0,0,16,0,2,2,0,0,2,2,1,0,0,6,0,0,0,0,18,16,3,1,0,0,4,2,party wiped
867,13211,1,Normal,32,3,3,3,0,27,27,0,0,60,0,1,1,2,9,2,15,3,3,0,0,84,0,18,0,1,1,4,1,floor1_town
867,13211,2,Normal,29,2,2,2,0,27,35,0,1,40,0,1,2,3,3,1,13,0,2,0,0,56,0,10,0,1,1,4,1,+1 levelup
867,13211,3,Normal,30,5,5,5,0,35,35,1,1,100,0,2,2,7,0,2,6,0,0,0,0,206,0,22,0,1,1,4,2,
867,13211,4,Normal,16,3,3,2,0,35,0,1,1,40,0,2,2,6,0,0,0,0,0,0,0,133,35,17,1,0,0,4,2,party wiped
868,13212,1,Normal,25,2,2,2,0,27,27,0,0,40,0,1,1,2,2,0,15,3,3,0,0,56,0,7,0,1,1,3,1,floor1_town
868,13212,2,Normal,38,4,4,4,0,27,34,0,1,80,0,1,2,3,3,3,12,0,0,0,0,112,12,20,0,1,1,3,1,+1 levelup
868,13212,3,Normal,32,2,2,2,0,34,34,1,1,40,0,2,2,2,0,0,12,0,0,0,0,78,0,7,0,1,1,3,1,
868,13212,4,Normal,30,4,4,4,0,34,34,1,1,60,0,2,2,6,0,0,6,0,0,0,0,150,0,16,0,1,1,3,2,
868,13212,5,Normal,29,1,1,1,0,34,22,1,1,20,0,2,2,0,0,0,7,0,0,0,0,28,12,3,0,1,1,3,1,
868,13212,6,Normal,28,4,4,4,0,22,34,1,1,20,0,2,2,2,0,0,5,0,0,0,0,94,-12,10,0,1,1,3,1,
868,13212,7,Normal,20,3,3,0,2,34,0,1,1,0,0,2,2,5,0,0,0,0,0,0,0,43,34,11,1,0,0,3,1,party wiped; flee×2
869,13213,1,Normal,33,3,3,3,0,27,27,0,0,60,0,1,1,3,2,0,15,3,3,0,0,84,0,11,0,1,1,4,1,floor1_town
869,13213,2,Normal,25,2,2,2,0,27,34,0,3,40,0,1,2,2,3,1,13,0,2,0,0,56,0,9,0,1,1,4,1,+1 levelup
869,13213,3,Normal,35,2,2,2,0,34,27,3,3,0,0,2,2,0,0,2,15,0,0,0,0,44,7,7,0,1,1,4,1,
869,13213,4,Normal,26,1,1,1,0,27,18,3,3,40,0,2,2,2,0,0,14,0,0,0,0,56,9,5,0,1,1,4,2,
869,13213,5,Normal,25,4,4,3,0,18,0,3,3,40,0,2,2,3,0,0,12,0,0,0,0,93,18,12,1,0,0,4,2,party wiped
870,13214,1,Normal,25,3,3,3,0,27,27,0,0,60,0,1,1,1,5,0,15,3,3,0,0,84,0,9,0,1,1,4,1,floor1_town
870,13214,2,Normal,30,5,5,5,0,27,34,0,3,100,0,1,2,2,3,3,13,0,0,0,0,140,0,25,0,1,1,4,1,+1 levelup
870,13214,3,Normal,30,3,3,3,0,34,26,3,3,20,0,2,2,1,0,0,14,0,0,0,0,72,8,8,0,1,1,4,1,
870,13214,4,Normal,17,2,2,1,0,26,0,3,3,20,0,2,2,0,0,0,15,0,0,0,0,46,26,4,1,0,0,4,1,party wiped
871,13215,1,Normal,34,2,2,2,0,27,27,0,0,40,0,1,1,2,6,4,15,3,3,0,0,56,0,17,0,1,1,3,1,floor1_town
871,13215,2,Normal,16,3,3,2,0,27,0,0,0,40,0,1,1,4,3,3,11,0,0,0,0,74,27,17,1,0,0,3,1,party wiped
872,13216,1,Normal,26,3,3,3,0,27,27,0,0,60,0,1,1,2,9,1,15,3,3,0,0,84,0,21,0,1,1,4,1,floor1_town
872,13216,2,Normal,33,4,4,4,0,27,35,0,3,80,0,1,2,6,3,3,11,0,0,0,0,112,0,22,0,1,1,4,1,+1 levelup
872,13216,3,Normal,37,2,2,2,0,35,28,3,3,0,0,2,2,3,0,0,9,0,0,0,0,88,7,11,0,1,1,4,2,
872,13216,4,Normal,29,3,3,2,0,28,0,3,3,20,0,2,2,9,0,0,0,0,0,0,0,87,28,19,1,0,0,4,2,party wiped
873,13217,1,Normal,34,3,3,3,0,27,27,0,0,60,0,1,1,3,6,1,15,3,3,0,0,84,0,14,0,1,1,4,1,floor1_town
873,13217,2,Normal,31,3,3,3,0,27,36,0,1,60,0,1,2,3,3,3,14,0,0,0,0,84,12,16,0,1,1,4,1,+1 levelup
873,13217,3,Normal,35,3,3,3,0,36,36,1,1,20,0,2,2,2,0,0,13,0,0,0,0,72,0,16,0,1,1,4,1,
873,13217,4,Normal,37,4,4,4,0,36,36,1,1,80,0,2,2,6,0,0,7,0,0,0,0,134,0,18,0,1,1,4,1,
873,13217,5,Normal,29,5,5,5,0,36,43,1,3,80,0,2,3,7,0,0,1,0,0,0,0,200,0,21,0,1,1,4,1,+1 levelup
873,13217,6,Normal,40,0,0,0,0,43,43,3,3,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0,
873,13217,7,Normal,1,1,1,0,0,43,0,3,3,0,0,3,3,1,0,0,0,0,0,0,0,39,43,4,1,0,0,4,2,party wiped
874,13218,1,Normal,27,2,2,2,0,27,27,0,0,40,0,1,1,1,2,0,15,3,3,0,0,56,0,7,0,1,1,3,1,floor1_town
874,13218,2,Normal,32,5,5,5,0,27,20,0,2,100,0,1,2,2,3,3,15,0,0,0,0,140,30,25,0,1,1,3,1,+1 levelup
874,13218,3,Normal,40,4,4,4,0,20,20,2,2,60,0,2,2,10,0,0,5,0,0,0,0,150,0,25,0,1,1,3,1,
874,13218,4,Normal,26,4,4,3,0,20,0,2,2,40,0,2,2,6,0,0,0,0,0,0,0,157,20,23,1,0,0,3,2,party wiped
875,13219,1,Normal,35,3,3,3,0,27,27,0,0,60,0,1,1,1,7,0,15,3,3,0,0,84,0,16,0,1,1,4,1,floor1_town
875,13219,2,Normal,28,2,2,2,0,27,36,0,2,40,0,1,2,0,3,2,17,0,1,0,0,56,0,9,0,1,1,4,1,+1 levelup
875,13219,3,Normal,33,2,2,2,0,36,36,2,2,20,0,2,2,7,0,1,10,0,0,0,0,94,0,15,0,1,1,4,2,
875,13219,4,Normal,32,2,2,2,0,36,36,2,2,20,0,2,2,6,0,0,5,0,0,0,0,94,0,16,0,1,1,4,2,
875,13219,5,Normal,32,4,4,3,0,36,0,2,2,40,0,2,2,7,0,0,0,0,0,0,0,149,36,19,1,0,0,4,2,party wiped
876,13220,1,Normal,28,2,2,2,0,27,27,0,0,40,0,1,1,2,4,0,15,3,3,0,0,56,0,12,0,1,1,3,1,floor1_town
876,13220,2,Normal,27,2,2,2,0,27,27,0,0,40,0,1,1,0,3,1,16,0,2,0,0,56,0,7,0,1,1,3,1,
876,13220,3,Normal,32,3,3,3,0,27,24,0,3,20,0,1,2,9,0,2,7,0,0,0,0,94,11,19,0,1,1,3,1,+1 levelup
876,13220,4,Normal,10,1,1,0,0,24,0,3,3,0,0,2,2,2,0,0,5,0,0,0,0,30,24,5,1,0,0,3,2,party wiped
877,13221,1,Normal,36,3,3,3,0,27,27,0,0,60,0,1,1,1,7,1,15,3,3,0,0,84,0,13,0,1,1,4,1,floor1_town
877,13221,2,Normal,25,1,1,1,0,27,27,0,0,20,0,1,1,0,3,0,17,0,3,0,0,28,0,5,0,1,1,4,1,
877,13221,3,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,1,0,3,17,0,0,0,0,14,27,5,1,0,0,4,2,party wiped
878,13222,1,Normal,28,4,4,4,0,27,27,0,0,80,0,1,1,1,7,0,15,3,3,0,0,112,0,20,0,1,1,5,1,floor1_town
878,13222,2,Normal,28,3,3,3,0,27,34,0,3,60,0,1,2,0,3,1,17,0,2,0,0,84,0,8,0,1,1,5,1,+1 levelup
878,13222,3,Normal,32,5,5,5,0,34,22,3,3,60,0,2,2,5,0,2,14,0,0,0,0,172,12,23,0,1,1,5,1,
878,13222,4,Normal,35,3,3,3,0,22,34,3,3,60,0,2,2,4,0,0,10,0,0,0,0,106,-12,11,0,1,1,5,2,
878,13222,5,Normal,33,4,4,4,0,34,42,3,4,40,0,2,3,10,0,0,2,0,0,0,0,166,12,31,0,1,1,5,2,+1 levelup
878,13222,6,Normal,2,1,1,0,0,42,0,4,4,0,0,3,3,2,0,0,0,0,0,0,0,30,42,7,1,0,0,5,2,party wiped
879,13223,1,Normal,37,3,3,3,0,27,27,0,0,60,0,1,1,1,7,2,15,3,3,0,0,84,0,16,0,1,1,4,1,floor1_town
879,13223,2,Normal,28,2,2,1,0,27,0,0,0,20,0,1,1,0,3,3,15,0,0,0,0,55,27,10,1,0,0,4,1,party wiped
880,13224,1,Normal,29,4,4,4,0,27,27,0,0,80,0,1,1,4,7,1,15,3,3,0,0,112,0,19,0,1,1,5,1,floor1_town
880,13224,2,Normal,39,1,1,1,0,27,34,0,3,20,0,1,2,1,3,2,15,0,1,0,0,28,0,9,0,1,1,5,1,+1 levelup
880,13224,3,Normal,28,3,3,2,0,34,0,3,3,40,0,2,2,10,0,1,5,0,0,0,0,118,34,23,1,0,0,5,2,party wiped
881,13225,1,Normal,37,2,2,2,0,27,27,0,0,40,0,1,1,3,3,0,15,3,3,0,0,56,0,11,0,1,1,3,1,floor1_town
881,13225,2,Normal,28,3,3,3,0,27,35,0,1,60,0,1,2,2,3,3,15,0,0,0,0,84,0,13,0,1,1,3,1,+1 levelup
881,13225,3,Normal,20,3,3,2,0,35,0,1,1,40,0,2,2,3,0,0,14,0,0,0,0,89,35,11,1,0,0,3,2,party wiped
882,13226,1,Normal,30,1,1,1,0,27,27,0,0,20,0,1,1,0,2,0,15,3,3,0,0,28,0,3,0,1,1,2,1,floor1_town
882,13226,2,Normal,12,3,3,2,0,27,0,0,0,40,0,1,1,5,3,3,10,0,0,0,0,65,27,19,1,0,0,2,1,party wiped
883,13227,1,Normal,38,5,5,5,0,27,36,0,3,100,0,1,2,3,10,0,15,3,3,0,0,140,0,29,0,1,1,6,1,floor1_town; +1 levelup
883,13227,2,Normal,30,5,5,5,0,36,36,3,3,100,0,2,2,2,3,3,15,0,0,0,0,140,0,20,0,1,1,6,1,
883,13227,3,Normal,36,5,5,5,0,36,36,3,3,40,0,2,2,10,0,0,6,0,0,0,0,144,0,33,0,1,1,6,2,
883,13227,4,Normal,31,2,2,2,0,36,36,3,3,20,0,2,2,4,0,0,3,0,0,0,0,94,0,11,0,1,1,6,2,
883,13227,5,Normal,12,2,2,1,0,36,0,3,3,20,0,2,2,2,0,0,3,0,0,0,0,63,36,7,1,0,0,6,2,party wiped
884,13228,1,Normal,30,2,2,2,0,27,27,0,0,40,0,1,1,3,2,0,15,3,3,0,0,56,0,8,0,1,1,3,1,floor1_town
884,13228,2,Normal,30,1,1,1,0,27,27,0,0,20,0,1,1,1,0,0,14,3,3,0,0,28,0,4,0,1,1,3,1,
884,13228,3,Normal,15,1,1,0,0,27,0,0,0,0,0,1,1,5,3,3,10,0,0,0,0,41,27,8,1,0,0,3,2,party wiped
885,13229,1,Normal,39,3,3,3,0,27,27,0,0,60,0,1,1,3,4,0,15,3,3,0,0,84,0,11,0,1,1,4,1,floor1_town
885,13229,2,Normal,10,3,3,2,0,27,0,0,2,40,0,1,2,2,3,3,14,0,0,0,0,80,35,15,1,0,0,4,1,party wiped; +1 levelup
886,13230,1,Normal,31,2,2,2,0,27,27,0,0,40,0,1,1,3,4,0,15,3,3,0,0,56,0,12,0,1,1,3,1,floor1_town
886,13230,2,Normal,40,4,4,4,0,27,36,0,1,80,0,1,2,4,3,3,12,0,0,0,0,112,0,17,0,1,1,3,1,+1 levelup
886,13230,3,Normal,16,2,2,1,0,36,0,1,1,20,0,2,2,5,0,0,7,0,0,0,0,85,36,12,1,0,0,3,2,party wiped
887,13231,1,Normal,39,4,4,4,0,27,27,0,0,80,0,1,1,5,11,1,15,3,3,0,0,112,0,28,0,1,1,5,1,floor1_town
887,13231,2,Normal,40,4,4,4,0,27,35,0,3,80,0,1,2,4,3,3,13,0,0,0,0,112,0,16,0,1,1,5,1,+1 levelup
887,13231,3,Normal,36,3,3,3,0,35,35,3,3,40,0,2,2,5,0,0,10,0,0,0,0,100,0,17,0,1,1,5,2,
887,13231,4,Normal,35,4,4,4,0,35,23,3,3,80,0,2,2,6,0,0,6,0,0,0,0,156,12,21,0,1,1,5,1,
887,13231,5,Normal,35,1,1,1,0,23,43,3,5,20,0,2,3,1,0,0,5,0,0,0,0,28,9,4,0,1,1,5,1,+1 levelup
887,13231,6,Normal,37,5,5,5,0,43,16,5,5,80,0,3,3,5,0,0,0,0,0,0,0,178,27,21,0,1,1,5,2,
887,13231,7,Normal,11,1,1,0,0,16,0,5,5,0,0,3,3,0,0,0,0,0,0,0,0,17,16,2,1,0,0,5,2,party wiped
888,13232,1,Normal,32,4,4,4,0,27,27,0,0,80,0,1,1,1,11,3,15,3,3,0,0,112,0,20,0,1,1,5,1,floor1_town
888,13232,2,Normal,27,4,4,4,0,27,35,0,3,80,0,1,2,3,3,3,14,0,0,0,0,112,0,20,0,1,1,5,1,+1 levelup
888,13232,3,Normal,40,5,5,5,0,35,35,3,3,120,0,2,2,11,0,0,5,0,0,0,0,212,0,30,0,1,1,5,2,
888,13232,4,Normal,25,1,1,1,0,35,43,3,4,20,0,2,3,2,0,0,4,0,0,0,0,28,11,7,0,1,1,5,1,+1 levelup
888,13232,5,Normal,32,5,5,4,1,43,11,4,4,60,0,3,3,6,0,0,0,0,0,0,0,150,32,32,0,1,1,5,2,flee×1
888,13232,6,Normal,26,3,3,0,2,11,0,4,4,0,0,3,3,0,0,0,0,0,0,0,0,13,11,2,1,0,0,5,2,party wiped; flee×2
889,13233,1,Normal,40,5,5,5,0,27,35,0,2,100,0,1,2,3,8,2,15,3,3,0,0,140,0,22,0,1,1,6,1,floor1_town; +1 levelup
889,13233,2,Normal,37,4,4,4,0,35,17,2,2,80,0,2,2,0,3,3,16,0,0,0,0,112,18,16,0,1,1,6,1,
889,13233,3,Normal,11,1,1,0,0,17,0,2,2,0,0,2,2,3,0,0,13,0,0,0,0,49,17,9,1,0,0,6,2,party wiped
890,13234,1,Normal,33,3,3,3,0,27,27,0,0,60,0,1,1,3,5,2,15,3,3,0,0,84,0,18,0,1,1,4,1,floor1_town
890,13234,2,Normal,32,2,2,2,0,27,34,0,3,40,0,1,2,2,3,3,13,0,0,0,0,56,0,13,0,1,1,4,1,+1 levelup
890,13234,3,Normal,36,6,6,6,0,34,18,3,3,0,0,2,2,7,0,0,6,0,0,0,0,176,16,33,0,1,1,4,2,
890,13234,4,Normal,27,3,3,3,0,18,34,3,3,40,0,2,2,6,0,0,2,0,0,0,0,122,-16,16,0,1,1,4,1,
890,13234,5,Normal,10,1,1,0,0,34,0,3,3,0,0,2,2,2,0,0,0,0,0,0,0,30,34,7,1,0,0,4,2,party wiped
891,13235,1,Normal,25,2,2,2,0,27,27,0,0,40,0,1,1,2,5,0,15,3,3,0,0,56,0,11,0,1,1,3,1,floor1_town
891,13235,2,Normal,28,3,3,3,0,27,35,0,1,60,0,1,2,2,3,2,14,0,1,0,0,84,0,12,0,1,1,3,1,+1 levelup
891,13235,3,Normal,23,5,5,4,0,35,0,1,1,100,0,2,2,16,0,1,0,0,0,0,0,186,35,33,1,0,0,3,2,party wiped
892,13236,1,Normal,33,4,4,4,0,27,27,0,0,80,0,1,1,2,7,1,15,3,3,0,0,112,0,23,0,1,1,5,1,floor1_town
892,13236,2,Normal,28,3,3,3,0,27,36,0,2,60,0,1,2,1,3,3,14,0,0,0,0,84,0,11,0,1,1,5,1,+1 levelup
892,13236,3,Normal,35,5,5,5,0,36,24,2,2,60,0,2,2,12,0,0,2,0,0,0,0,216,12,33,0,1,1,5,2,
892,13236,4,Normal,37,3,3,3,0,24,25,2,2,20,0,2,2,2,0,0,0,0,0,0,0,94,-1,10,0,1,1,5,2,
892,13236,5,Normal,12,2,2,1,0,25,0,2,2,20,0,2,2,2,0,0,0,0,0,0,0,28,25,7,1,0,0,5,2,party wiped
893,13237,1,Normal,26,3,3,3,0,27,27,0,0,60,0,1,1,1,7,0,15,3,3,0,0,84,0,14,0,1,1,4,1,floor1_town
893,13237,2,Normal,38,1,1,1,0,27,27,0,0,20,0,1,1,0,1,0,17,2,3,0,0,28,0,5,0,1,1,4,1,
893,13237,3,Normal,40,4,4,4,0,27,22,0,1,40,0,1,2,4,2,3,15,0,0,0,0,122,12,21,0,1,1,4,1,+1 levelup
893,13237,4,Normal,31,3,3,3,0,22,34,1,1,40,0,2,2,7,0,0,10,0,0,0,0,122,-12,14,0,1,1,4,2,
893,13237,5,Normal,27,3,3,2,0,34,0,1,1,20,0,2,2,7,0,0,5,0,0,0,0,128,34,17,1,0,0,4,2,party wiped
894,13238,1,Normal,34,5,5,5,0,27,35,0,3,100,0,1,2,5,7,0,15,3,3,0,0,140,0,25,0,1,1,6,1,floor1_town; +1 levelup
894,13238,2,Normal,34,4,4,4,0,35,35,3,3,80,0,2,2,0,3,1,15,0,2,0,0,112,0,12,0,1,1,6,1,
894,13238,3,Normal,35,4,4,3,0,35,0,3,3,100,0,2,2,17,0,2,0,0,0,0,0,161,35,32,1,0,0,6,2,party wiped
895,13239,1,Normal,26,2,2,2,0,27,27,0,0,40,0,1,1,2,4,0,15,3,3,0,0,56,0,9,0,1,1,3,1,floor1_town
895,13239,2,Normal,32,4,4,3,0,27,0,0,2,60,0,1,2,3,3,3,13,0,0,0,0,96,35,21,1,0,0,3,1,party wiped; +1 levelup
896,13240,1,Normal,35,3,3,3,0,27,27,0,0,60,0,1,1,3,4,0,15,3,3,0,0,84,0,12,0,1,1,4,1,floor1_town
896,13240,2,Normal,31,6,6,6,0,27,23,0,3,120,0,1,2,3,3,3,13,0,0,0,0,168,12,23,0,1,1,4,1,+1 levelup
896,13240,3,Normal,27,3,3,3,0,23,17,3,3,20,0,2,2,4,0,0,10,0,0,0,0,94,6,14,0,1,1,4,2,
896,13240,4,Normal,2,1,1,0,0,17,0,3,3,0,0,2,2,1,0,0,10,0,0,0,0,28,17,3,1,0,0,4,2,party wiped
897,13241,1,Normal,27,4,4,4,0,27,27,0,0,80,0,1,1,3,5,0,15,3,3,0,0,112,0,14,0,1,1,5,1,floor1_town
897,13241,2,Normal,40,4,4,4,0,27,35,0,2,80,0,1,2,3,3,3,13,0,0,0,0,112,0,20,0,1,1,5,1,+1 levelup
897,13241,3,Normal,39,3,3,3,0,35,35,2,2,40,0,2,2,5,0,0,8,0,0,0,0,100,0,11,0,1,1,5,2,
897,13241,4,Normal,36,2,2,2,0,35,35,2,2,40,0,2,2,3,0,0,5,0,0,0,0,78,0,10,0,1,1,5,1,
897,13241,5,Normal,26,3,3,3,0,35,28,2,2,40,0,2,2,4,0,0,2,0,0,0,0,100,7,13,0,1,1,5,1,
897,13241,6,Normal,17,2,2,1,0,28,0,2,4,20,0,2,3,2,0,0,0,0,0,0,0,58,36,8,1,0,0,5,2,party wiped; +1 levelup
898,13242,1,Normal,35,6,6,6,0,27,35,0,2,120,0,1,2,2,16,2,15,3,3,0,0,168,9,33,0,1,1,7,1,floor1_town; +1 levelup
898,13242,2,Normal,28,2,2,2,0,35,17,2,2,40,0,2,2,0,3,3,15,0,0,0,0,56,18,15,0,1,1,7,1,
898,13242,3,Normal,37,4,4,4,0,17,29,2,2,20,0,2,2,3,0,0,12,0,0,0,0,116,-12,14,0,1,1,7,1,
898,13242,4,Normal,40,5,5,5,0,29,43,2,4,120,0,2,3,14,0,0,0,0,0,0,0,212,3,36,0,1,1,7,1,+1 levelup
898,13242,5,Normal,28,4,4,2,2,43,8,4,4,0,0,3,3,1,0,0,0,0,0,0,0,72,35,9,0,1,1,7,1,flee×2
898,13242,6,Normal,36,2,2,0,2,8,8,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,flee×2
898,13242,7,Normal,31,2,2,0,2,8,8,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,flee×2
898,13242,8,Normal,22,3,3,0,2,8,0,4,4,0,0,3,3,0,0,0,0,0,0,0,0,0,8,1,1,0,0,7,1,party wiped; flee×2
899,13243,1,Normal,28,2,2,2,0,27,27,0,0,40,0,1,1,4,2,0,15,3,3,0,0,56,0,9,0,1,1,3,1,floor1_town
899,13243,2,Normal,21,3,3,2,0,27,0,0,0,40,0,1,1,2,3,3,14,0,0,0,0,56,27,16,1,0,0,3,1,party wiped
900,13244,1,Normal,36,5,5,5,0,27,35,0,2,100,0,1,2,5,11,3,15,3,3,0,0,140,12,30,0,1,1,6,1,floor1_town; +1 levelup
900,13244,2,Normal,32,4,4,4,0,35,35,2,2,80,0,2,2,2,3,3,15,0,0,0,0,112,0,14,0,1,1,6,1,
900,13244,3,Normal,36,4,4,4,0,35,24,2,2,80,0,2,2,6,0,0,10,0,0,0,0,134,11,18,0,1,1,6,1,
900,13244,4,Normal,36,4,4,4,0,24,24,2,2,0,0,2,2,4,0,0,7,0,0,0,0,110,0,17,0,1,1,6,1,
900,13244,5,Normal,30,3,3,2,0,24,0,2,2,20,0,2,2,8,0,0,0,0,0,0,0,102,24,22,1,0,0,6,2,party wiped
901,13245,1,Normal,28,3,3,3,0,27,27,0,0,60,0,1,1,3,9,3,15,3,3,0,0,84,0,23,0,1,1,4,1,floor1_town
901,13245,2,Normal,25,4,4,4,0,27,18,0,1,80,0,1,2,9,3,3,6,0,0,0,0,112,27,29,0,1,1,4,1,+1 levelup
901,13245,3,Normal,35,4,4,4,0,18,36,1,1,20,0,2,2,6,0,0,1,0,0,0,0,138,-18,16,0,1,1,4,2,
901,13245,4,Normal,15,2,2,1,0,36,0,1,1,0,0,2,2,0,0,0,3,0,0,0,0,22,36,6,1,0,0,4,2,party wiped
902,13246,1,Normal,37,4,4,4,0,27,27,0,0,80,0,1,1,4,10,2,15,3,3,0,0,112,0,23,0,1,1,5,1,floor1_town
902,13246,2,Normal,40,3,3,3,0,27,34,0,2,60,0,1,2,2,3,3,15,0,0,0,0,84,0,15,0,1,1,5,1,+1 levelup
902,13246,3,Normal,34,3,3,2,0,34,0,2,2,20,0,2,2,3,0,0,13,0,0,0,0,121,34,11,1,0,0,5,2,party wiped
903,13247,1,Normal,29,3,3,3,0,27,27,0,0,60,0,1,1,4,8,1,15,3,3,0,0,84,0,23,0,1,1,4,1,floor1_town
903,13247,2,Normal,30,3,3,3,0,27,34,0,3,60,0,1,2,3,3,3,12,0,0,0,0,84,0,18,0,1,1,4,1,+1 levelup
903,13247,3,Normal,38,3,3,3,0,34,23,3,3,60,0,2,2,5,0,0,7,0,0,0,0,128,11,17,0,1,1,4,2,
903,13247,4,Normal,2,1,1,0,0,23,0,3,3,0,0,2,2,1,0,0,7,0,0,0,0,27,23,3,1,0,0,4,2,party wiped
904,13248,1,Normal,38,4,4,4,0,27,27,0,0,80,0,1,1,6,11,2,15,3,3,0,0,112,0,24,0,1,1,5,1,floor1_town
904,13248,2,Normal,26,3,3,3,0,27,36,0,1,60,0,1,2,2,3,1,13,0,2,0,0,84,0,13,0,1,1,5,1,+1 levelup
904,13248,3,Normal,28,3,3,3,0,36,20,1,1,40,0,2,2,10,0,2,3,0,0,0,0,122,16,35,0,1,1,5,1,
904,13248,4,Normal,21,5,5,2,2,20,0,1,1,20,0,2,2,4,0,0,0,0,0,0,0,109,20,15,1,0,0,5,2,party wiped; flee×2
905,13249,1,Normal,30,2,2,2,0,27,27,0,0,40,0,1,1,1,4,3,15,3,3,0,0,56,0,12,0,1,1,3,1,floor1_town
905,13249,2,Normal,30,3,3,3,0,27,34,0,3,60,0,1,2,3,3,3,12,0,0,0,0,84,9,15,0,1,1,3,1,+1 levelup
905,13249,3,Normal,21,2,2,1,0,34,0,3,3,0,0,2,2,2,0,0,10,0,0,0,0,35,34,5,1,0,0,3,2,party wiped
906,13250,1,Normal,38,1,1,1,0,27,27,0,0,20,0,1,1,1,2,0,15,3,3,0,0,28,0,4,0,1,1,2,1,floor1_town
906,13250,2,Normal,31,1,1,1,0,27,27,0,0,20,0,1,1,2,3,3,15,0,0,0,0,28,0,10,0,1,1,2,1,
906,13250,3,Normal,12,3,3,2,0,27,0,0,0,0,0,1,1,10,0,0,5,0,0,0,0,80,27,21,1,0,0,2,2,party wiped
