run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,floor1_town_uses_cumulative,notes
741,13085,10,Normal,27,2,2,2,0,24,45,7,7,40,0,4,4,2,0,0,6,0,0,0,0,56,-21,6,0,1,1,6,
742,13086,1,Normal,27,3,3,3,0,27,27,0,0,60,0,1,1,4,6,2,15,3,3,0,0,84,0,15,0,1,1,4,floor1_town
742,13086,2,Normal,39,4,4,4,0,27,35,0,2,80,0,1,2,4,3,3,14,0,0,0,0,112,0,23,0,1,1,4,+1 levelup
742,13086,3,Normal,20,2,2,1,0,35,0,2,2,20,0,2,2,1,0,0,16,0,0,0,0,40,35,8,1,0,0,4,party wiped
743,13087,1,Normal,36,2,2,2,0,27,27,0,0,40,0,1,1,2,2,0,15,3,3,0,0,56,0,7,0,1,1,3,floor1_town
743,13087,2,Normal,38,4,4,4,0,27,36,0,2,80,0,1,2,6,3,3,12,0,0,0,0,112,12,26,0,1,1,3,+1 levelup
743,13087,3,Normal,31,3,3,3,0,36,20,2,2,60,0,2,2,3,0,0,12,0,0,0,0,84,16,13,0,1,1,3,
743,13087,4,Normal,28,4,4,4,0,20,25,2,2,80,0,2,2,7,0,0,8,0,0,0,0,112,-5,20,0,1,1,3,
743,13087,5,Normal,36,3,3,3,0,25,21,2,4,60,0,2,3,2,0,0,9,0,0,0,0,84,12,9,0,1,1,3,+1 levelup
743,13087,6,Normal,38,3,3,3,0,21,44,4,4,60,0,3,3,3,0,0,6,0,0,0,0,84,-23,11,0,1,1,3,
743,13087,7,Normal,29,1,1,1,0,44,35,4,4,20,0,3,3,1,0,0,5,0,0,0,0,28,9,6,0,1,1,3,
743,13087,8,Normal,31,3,3,3,0,35,35,4,4,60,0,3,3,2,0,0,3,0,0,0,0,84,0,15,0,1,1,3,
743,13087,9,Normal,33,3,3,3,0,35,26,4,4,60,0,3,3,2,0,0,1,0,0,0,0,84,9,14,0,1,1,3,
743,13087,10,Normal,38,6,6,6,0,26,10,4,6,120,0,3,4,1,0,0,0,0,0,0,0,168,51,17,0,1,1,3,+1 levelup
744,13088,1,Normal,28,2,2,2,0,27,27,0,0,40,0,1,1,3,6,6,15,3,3,0,0,56,0,19,0,1,1,3,floor1_town
744,13088,2,Normal,21,3,3,2,0,27,0,0,0,40,0,1,1,3,3,3,15,0,0,0,0,70,27,15,1,0,0,3,party wiped
745,13089,1,Normal,37,5,5,5,0,27,34,0,3,100,0,1,2,3,13,3,15,3,3,0,0,140,0,29,0,1,1,6,floor1_town; +1 levelup
745,13089,2,Normal,35,5,5,5,0,34,34,3,3,100,0,2,2,4,3,3,14,0,0,0,0,140,0,28,0,1,1,6,
745,13089,3,Normal,28,3,3,3,0,34,20,3,3,60,0,2,2,2,0,0,15,0,0,0,0,84,14,11,0,1,1,6,
745,13089,4,Normal,26,2,2,2,0,20,41,3,5,40,0,2,3,2,0,0,16,0,0,0,0,56,4,12,0,1,1,6,+1 levelup
745,13089,5,Normal,28,3,3,3,0,41,23,5,5,60,0,3,3,3,0,0,16,0,0,0,0,84,18,20,0,1,1,6,
745,13089,6,Normal,26,2,2,2,0,23,33,5,5,40,0,3,3,2,0,0,14,0,0,0,0,56,-10,7,0,1,1,6,
745,13089,7,Normal,31,2,2,2,0,33,38,5,5,40,0,3,3,1,0,0,13,0,0,0,0,56,-5,7,0,1,1,6,
745,13089,8,Normal,33,4,4,4,0,38,25,5,5,80,0,3,3,2,0,0,11,0,0,0,0,112,13,14,0,1,1,6,
745,13089,9,Normal,32,3,3,3,0,25,41,5,5,60,0,3,3,3,0,0,8,0,0,0,0,84,-16,18,0,1,1,6,
745,13089,10,Normal,40,3,3,3,0,41,49,5,7,60,0,3,4,1,0,0,7,0,0,0,0,84,21,12,0,1,1,6,+1 levelup
746,13090,1,Normal,29,1,1,1,0,27,27,0,0,20,0,1,1,1,0,0,15,3,3,0,0,28,0,4,0,1,1,2,floor1_town
746,13090,2,Normal,34,4,4,4,0,27,36,0,1,80,0,1,2,4,3,3,14,0,0,0,0,112,0,19,0,1,1,2,+1 levelup
746,13090,3,Normal,26,1,1,1,0,36,15,1,1,20,0,2,2,2,0,0,15,0,0,0,0,28,21,8,0,1,1,2,
746,13090,4,Normal,2,1,1,0,0,15,0,1,1,0,0,2,2,0,0,0,18,0,0,0,0,13,15,1,1,0,0,2,party wiped
747,13091,1,Normal,37,4,4,4,0,27,27,0,0,80,0,1,1,3,8,1,15,3,3,0,0,112,0,19,0,1,1,5,floor1_town
747,13091,2,Normal,38,3,3,3,0,27,36,0,1,60,0,1,2,4,3,3,14,0,0,0,0,84,0,18,0,1,1,5,+1 levelup
747,13091,3,Normal,18,2,2,1,0,36,0,1,1,20,0,2,2,1,0,0,16,0,0,0,0,40,36,7,1,0,0,5,party wiped
748,13092,1,Normal,30,3,3,3,0,27,27,0,0,60,0,1,1,2,7,0,15,3,3,0,0,84,0,14,0,1,1,4,floor1_town
748,13092,2,Normal,32,4,4,4,0,27,27,0,1,80,0,1,2,1,3,1,17,0,2,0,0,112,9,16,0,1,1,4,+1 levelup
748,13092,3,Normal,35,3,3,3,0,27,27,1,1,60,0,2,2,1,0,2,19,0,0,0,0,84,0,11,0,1,1,4,
748,13092,4,Normal,26,3,3,3,0,27,18,1,1,60,0,2,2,4,0,0,18,0,0,0,0,84,9,15,0,1,1,4,
748,13092,5,Normal,35,5,5,5,0,18,28,1,3,100,0,2,3,5,0,0,16,0,0,0,0,140,-2,27,0,1,1,4,+1 levelup
748,13092,6,Normal,36,6,6,6,0,28,36,3,3,120,0,3,3,8,0,0,8,0,0,0,0,168,-8,37,0,1,1,4,
748,13092,7,Normal,34,3,3,3,0,36,36,3,3,60,0,3,3,2,0,0,6,0,0,0,0,84,0,11,0,1,1,4,
748,13092,8,Normal,35,4,4,4,0,36,35,3,5,80,0,3,4,1,0,0,5,0,0,0,0,112,31,13,0,1,1,4,+1 levelup
748,13092,9,Normal,38,3,3,3,0,35,46,5,5,60,0,4,4,2,0,0,3,0,0,0,0,84,-11,14,0,1,1,4,
748,13092,10,Normal,27,3,3,3,0,46,26,5,5,60,0,4,4,1,0,0,2,0,0,0,0,84,20,12,0,1,1,4,
749,13093,1,Normal,38,4,4,4,0,27,27,0,0,80,0,1,1,7,9,1,15,3,3,0,0,112,0,25,0,1,1,5,floor1_town
749,13093,2,Normal,34,4,4,4,0,27,35,0,3,80,0,1,2,4,3,3,14,0,0,0,0,112,0,18,0,1,1,5,+1 levelup
749,13093,3,Normal,29,2,2,2,0,35,23,3,3,40,0,2,2,2,0,0,15,0,0,0,0,56,12,10,0,1,1,5,
749,13093,4,Normal,35,3,3,3,0,23,23,3,3,60,0,2,2,3,0,0,15,0,0,0,0,84,0,12,0,1,1,5,
749,13093,5,Normal,34,5,5,5,0,23,29,3,5,100,0,2,3,4,0,0,14,0,0,0,0,140,2,15,0,1,1,5,+1 levelup
749,13093,6,Normal,40,5,5,5,0,29,25,5,5,100,0,3,3,4,0,0,10,0,0,0,0,140,4,18,0,1,1,5,
749,13093,7,Normal,40,6,6,6,0,25,29,5,5,120,0,3,3,4,0,0,6,0,0,0,0,168,-4,20,0,1,1,5,
749,13093,8,Normal,31,3,3,3,0,29,37,5,8,60,0,3,4,2,0,0,4,0,0,0,0,84,-1,10,0,1,1,5,+1 levelup
749,13093,9,Normal,27,2,2,2,0,37,35,8,8,40,0,4,4,1,0,0,3,0,0,0,0,56,2,6,0,1,1,5,
749,13093,10,Normal,29,3,3,3,0,35,41,8,8,60,0,4,4,2,0,0,1,0,0,0,0,84,-6,10,0,1,1,5,
750,13094,1,Normal,30,4,4,4,0,27,27,0,0,80,0,1,1,1,9,3,15,3,3,0,0,112,0,23,0,1,1,5,floor1_town
750,13094,2,Normal,28,3,3,3,0,27,27,0,1,60,0,1,2,1,3,0,17,0,3,0,0,84,9,13,0,1,1,5,+1 levelup
750,13094,3,Normal,28,5,5,5,0,27,18,1,1,100,0,2,2,5,0,3,15,0,0,0,0,140,9,27,0,1,1,5,
750,13094,4,Normal,37,5,5,5,0,18,37,1,3,100,0,2,3,4,0,0,14,0,0,0,0,140,10,26,0,1,1,5,+1 levelup
750,13094,5,Normal,39,4,4,4,0,37,43,3,3,80,0,3,3,3,0,0,14,0,0,0,0,112,-6,16,0,1,1,5,
750,13094,6,Normal,38,3,3,3,0,43,26,3,3,60,0,3,3,1,0,0,13,0,0,0,0,84,17,10,0,1,1,5,
750,13094,7,Normal,31,2,2,2,0,26,29,3,3,40,0,3,3,1,0,0,12,0,0,0,0,56,-3,9,0,1,1,5,
750,13094,8,Normal,36,3,3,3,0,29,31,3,3,60,0,3,3,2,0,0,10,0,0,0,0,84,-2,11,0,1,1,5,
750,13094,9,Normal,32,5,5,5,0,31,49,3,5,100,0,3,4,2,0,0,8,0,0,0,0,140,-3,13,0,1,1,5,+1 levelup
750,13094,10,Normal,31,3,3,3,0,49,35,5,5,60,0,4,4,1,0,0,7,0,0,0,0,84,14,9,0,1,1,5,
751,13095,1,Normal,39,3,3,3,0,27,27,0,0,60,0,1,1,5,2,0,15,3,3,0,0,84,0,14,0,1,1,4,floor1_town
751,13095,2,Normal,28,5,5,5,0,27,25,0,2,100,0,1,2,4,3,3,14,0,0,0,0,140,11,21,0,1,1,4,+1 levelup
751,13095,3,Normal,30,4,4,4,0,25,20,2,2,80,0,2,2,6,0,0,11,0,0,0,0,112,5,17,0,1,1,4,
751,13095,4,Normal,34,3,3,3,0,20,44,2,5,60,0,2,3,4,0,0,10,0,0,0,0,84,-5,15,0,1,1,4,+1 levelup
751,13095,5,Normal,27,2,2,2,0,44,26,5,5,40,0,3,3,1,0,0,12,0,0,0,0,56,18,7,0,1,1,4,
751,13095,6,Normal,25,2,2,2,0,26,35,5,5,40,0,3,3,1,0,0,11,0,0,0,0,56,-9,4,0,1,1,4,
751,13095,7,Normal,40,3,3,3,0,35,26,5,5,60,0,3,3,0,0,0,11,0,0,0,0,84,9,7,0,1,1,4,
751,13095,8,Normal,34,4,4,4,0,26,26,5,5,80,0,3,3,1,0,0,10,0,0,0,0,112,0,8,0,1,1,4,
751,13095,9,Normal,37,4,4,4,0,26,52,5,7,80,0,3,4,3,0,0,7,0,0,0,0,112,5,15,0,1,1,4,+1 levelup
751,13095,10,Normal,39,5,5,5,0,52,38,7,7,100,0,4,4,2,0,0,5,0,0,0,0,140,14,15,0,1,1,4,
752,13096,1,Normal,31,3,3,3,0,27,27,0,0,60,0,1,1,1,7,3,15,3,3,0,0,84,12,19,0,1,1,4,floor1_town
752,13096,2,Normal,37,3,3,3,0,27,24,0,2,60,0,1,2,1,3,3,17,0,0,0,0,84,23,13,0,1,1,4,+1 levelup
752,13096,3,Normal,40,5,5,5,0,24,24,2,2,100,0,2,2,7,0,0,13,0,0,0,0,140,0,24,0,1,1,4,
752,13096,4,Normal,29,2,2,2,0,24,19,2,2,40,0,2,2,4,0,0,12,0,0,0,0,56,5,15,0,1,1,4,
752,13096,5,Normal,37,4,4,4,0,19,24,2,4,80,0,2,3,4,0,0,11,0,0,0,0,112,2,14,0,1,1,4,+1 levelup
752,13096,6,Normal,38,6,6,6,0,24,19,4,4,120,0,3,3,4,0,0,7,0,0,0,0,168,5,24,0,1,1,4,
752,13096,7,Normal,40,4,4,4,0,19,19,4,4,80,0,3,3,3,0,0,4,0,0,0,0,112,0,15,0,1,1,4,
752,13096,8,Normal,32,3,3,3,0,19,49,4,5,60,0,3,4,3,0,0,1,0,0,0,0,84,-23,12,0,1,1,4,+1 levelup
752,13096,9,Normal,38,5,5,5,0,49,42,5,5,100,0,4,4,1,0,0,0,0,0,0,0,140,7,15,0,1,1,4,
752,13096,10,Normal,21,4,4,1,2,42,0,5,5,20,0,4,4,0,0,0,0,0,0,0,0,45,42,9,1,0,0,4,party wiped; flee×2
753,13097,1,Normal,39,4,4,4,0,27,27,0,0,80,0,1,1,3,7,2,15,3,3,0,0,112,0,20,0,1,1,5,floor1_town
753,13097,2,Normal,33,3,3,3,0,27,35,0,1,60,0,1,2,2,3,3,16,0,0,0,0,84,12,17,0,1,1,5,+1 levelup
753,13097,3,Normal,34,4,4,4,0,35,35,1,1,80,0,2,2,3,0,0,16,0,0,0,0,112,0,10,0,1,1,5,
753,13097,4,Normal,32,4,4,4,0,35,43,1,2,80,0,2,3,5,0,0,14,0,0,0,0,112,0,16,0,1,1,5,+1 levelup
753,13097,5,Normal,39,7,7,7,0,43,31,2,2,140,0,3,3,4,0,0,13,0,0,0,0,196,12,24,0,1,1,5,
753,13097,6,Normal,38,3,3,3,0,31,34,2,2,60,0,3,3,3,0,0,10,0,0,0,0,84,-3,15,0,1,1,5,
753,13097,7,Normal,40,5,5,5,0,34,51,2,3,100,0,3,4,3,0,0,7,0,0,0,0,140,-9,14,0,1,1,5,+1 levelup
753,13097,8,Normal,26,1,1,1,0,51,37,3,3,20,0,4,4,0,0,0,7,0,0,0,0,28,14,4,0,1,1,5,
753,13097,9,Normal,30,5,5,5,0,37,40,3,3,100,0,4,4,2,0,0,5,0,0,0,0,140,-3,14,0,1,1,5,
753,13097,10,Normal,31,3,3,3,0,40,51,3,3,60,0,4,4,1,0,0,4,0,0,0,0,84,-11,9,0,1,1,5,
754,13098,1,Normal,32,4,4,4,0,27,27,0,0,80,0,1,1,4,7,1,15,3,3,0,0,112,0,21,0,1,1,5,floor1_town
754,13098,2,Normal,28,3,3,3,0,27,36,0,1,60,0,1,2,3,3,2,15,0,1,0,0,84,0,13,0,1,1,5,+1 levelup
754,13098,3,Normal,32,2,2,2,0,36,36,1,1,40,0,2,2,3,0,1,15,0,0,0,0,56,0,10,0,1,1,5,
754,13098,4,Normal,26,3,3,3,0,36,24,1,1,60,0,2,2,5,0,0,13,0,0,0,0,84,12,15,0,1,1,5,
754,13098,5,Normal,39,4,4,4,0,24,44,1,2,80,0,2,3,2,0,0,14,0,0,0,0,112,4,11,0,1,1,5,+1 levelup
754,13098,6,Normal,40,4,4,4,0,44,44,2,2,80,0,3,3,3,0,0,11,0,0,0,0,112,0,16,0,1,1,5,
754,13098,7,Normal,33,4,4,4,0,44,44,2,2,80,0,3,3,2,0,0,9,0,0,0,0,112,0,15,0,1,1,5,
754,13098,8,Normal,31,3,3,3,0,44,44,2,2,60,0,3,3,1,0,0,8,0,0,0,0,84,0,8,0,1,1,5,
754,13098,9,Normal,37,2,2,2,0,44,30,2,2,40,0,3,3,1,0,0,7,0,0,0,0,56,14,7,0,1,1,5,
754,13098,10,Normal,34,3,3,3,0,30,44,2,3,60,0,3,4,2,0,0,5,0,0,0,0,84,18,13,0,1,1,5,+1 levelup
755,13099,1,Normal,40,2,2,2,0,27,27,0,0,40,0,1,1,2,4,0,15,3,3,0,0,56,0,9,0,1,1,3,floor1_town
755,13099,2,Normal,37,4,4,4,0,27,27,0,1,80,0,1,2,3,3,3,15,0,0,0,0,112,9,20,0,1,1,3,+1 levelup
755,13099,3,Normal,27,2,2,2,0,27,33,1,1,40,0,2,2,2,0,0,16,0,0,0,0,56,-6,8,0,1,1,3,
755,13099,4,Normal,27,2,2,2,0,33,27,1,1,40,0,2,2,1,0,0,18,0,0,0,0,56,6,7,0,1,1,3,
755,13099,5,Normal,37,4,4,4,0,27,27,1,1,80,0,2,2,6,0,0,15,0,0,0,0,112,0,23,0,1,1,3,
755,13099,6,Normal,37,4,4,4,0,27,27,1,3,80,0,2,3,2,0,0,13,0,0,0,0,112,16,13,0,1,1,3,+1 levelup
755,13099,7,Normal,31,4,4,4,0,27,35,3,3,80,0,3,3,4,0,0,9,0,0,0,0,112,-8,17,0,1,1,3,
755,13099,8,Normal,36,6,6,6,0,35,35,3,3,120,0,3,3,4,0,0,5,0,0,0,0,168,0,22,0,1,1,3,
755,13099,9,Normal,35,5,5,5,0,35,13,3,5,100,0,3,4,5,0,0,0,0,0,0,0,140,38,25,0,1,1,3,+1 levelup
755,13099,10,Normal,35,4,4,1,2,13,0,5,5,20,0,4,4,0,0,0,0,0,0,0,0,43,13,5,1,0,0,3,party wiped; flee×2
756,13100,1,Normal,32,1,1,1,0,27,27,0,0,20,0,1,1,1,3,1,15,3,3,0,0,28,0,7,0,1,1,2,floor1_town
756,13100,2,Normal,32,2,2,2,0,27,27,0,0,40,0,1,1,1,3,0,17,0,3,0,0,56,0,7,0,1,1,2,
756,13100,3,Normal,10,2,2,1,0,27,0,0,0,20,0,1,1,1,0,3,19,0,0,0,0,37,27,9,1,0,0,2,party wiped
757,13101,1,Normal,25,3,3,3,0,27,27,0,0,60,0,1,1,2,7,1,15,3,3,0,0,84,0,14,0,1,1,4,floor1_town
757,13101,2,Normal,33,4,4,4,0,27,35,0,2,80,0,1,2,5,3,3,13,0,0,0,0,112,0,21,0,1,1,4,+1 levelup
757,13101,3,Normal,40,3,3,3,0,35,35,2,2,60,0,2,2,3,0,0,13,0,0,0,0,84,0,12,0,1,1,4,
757,13101,4,Normal,26,2,2,2,0,35,23,2,2,40,0,2,2,3,0,0,13,0,0,0,0,56,12,11,0,1,1,4,
757,13101,5,Normal,35,5,5,5,0,23,42,2,3,100,0,2,3,6,0,0,10,0,0,0,0,140,0,23,0,1,1,4,+1 levelup
757,13101,6,Normal,32,4,4,4,0,42,31,3,3,80,0,3,3,1,0,0,9,0,0,0,0,112,11,10,0,1,1,4,
757,13101,7,Normal,26,3,3,3,0,31,19,3,3,60,0,3,3,2,0,0,7,0,0,0,0,84,12,12,0,1,1,4,
757,13101,8,Normal,31,4,4,4,0,19,31,3,3,80,0,3,3,4,0,0,3,0,0,0,0,112,-12,17,0,1,1,4,
757,13101,9,Normal,25,4,4,3,1,31,6,3,5,60,0,3,4,3,0,0,0,0,0,0,0,84,50,17,0,1,1,4,+1 levelup; flee×1
757,13101,10,Normal,32,5,5,2,2,6,0,5,5,40,0,4,4,0,0,0,0,0,0,0,0,56,6,5,1,0,0,4,party wiped; flee×2
758,13102,1,Normal,33,4,4,4,0,27,27,0,0,80,0,1,1,2,10,2,15,3,3,0,0,112,0,22,0,1,1,5,floor1_town
758,13102,2,Normal,39,6,6,6,0,27,25,0,2,120,0,1,2,4,3,3,14,0,0,0,0,168,11,23,0,1,1,5,+1 levelup
758,13102,3,Normal,30,3,3,3,0,25,36,2,2,60,0,2,2,4,0,0,13,0,0,0,0,84,-11,14,0,1,1,5,
758,13102,4,Normal,25,2,2,2,0,36,44,2,5,40,0,2,3,2,0,0,14,0,0,0,0,56,0,9,0,1,1,5,+1 levelup
758,13102,5,Normal,29,3,3,3,0,44,42,5,5,60,0,3,3,2,0,0,15,0,0,0,0,84,2,14,0,1,1,5,
758,13102,6,Normal,26,2,2,2,0,42,31,5,5,40,0,3,3,1,0,0,14,0,0,0,0,56,11,8,0,1,1,5,
758,13102,7,Normal,34,4,4,4,0,31,31,5,5,80,0,3,3,4,0,0,10,0,0,0,0,112,0,18,0,1,1,5,
758,13102,8,Normal,32,3,3,3,0,31,30,5,5,60,0,3,3,2,0,0,8,0,0,0,0,84,1,11,0,1,1,5,
758,13102,9,Normal,34,4,4,4,0,30,46,5,7,80,0,3,4,3,0,0,5,0,0,0,0,112,-7,15,0,1,1,5,+1 levelup
758,13102,10,Normal,28,3,3,3,0,46,32,7,7,60,0,4,4,0,0,0,5,0,0,0,0,84,14,7,0,1,1,5,
759,13103,1,Normal,26,4,4,4,0,27,27,0,0,80,0,1,1,2,10,2,15,3,3,0,0,112,0,25,0,1,1,5,floor1_town
759,13103,2,Normal,38,3,3,3,0,27,24,0,2,60,0,1,2,1,3,3,17,0,0,0,0,84,11,12,0,1,1,5,+1 levelup
759,13103,3,Normal,29,4,4,4,0,24,35,2,2,80,0,2,2,4,0,0,16,0,0,0,0,112,-11,14,0,1,1,5,
759,13103,4,Normal,15,3,3,2,0,35,0,2,2,40,0,2,2,2,0,0,17,0,0,0,0,68,35,12,1,0,0,5,party wiped
760,13104,1,Normal,34,3,3,3,0,27,27,0,0,60,0,1,1,3,4,0,15,3,3,0,0,84,0,13,0,1,1,4,floor1_town
760,13104,2,Normal,37,2,2,2,0,27,35,0,1,40,0,1,2,2,3,2,16,0,1,0,0,56,0,9,0,1,1,4,+1 levelup
760,13104,3,Normal,31,4,4,3,0,35,0,1,1,60,0,2,2,5,0,1,14,0,0,0,0,103,35,18,1,0,0,4,party wiped
761,13105,1,Normal,26,6,6,6,0,27,36,0,2,120,0,1,2,7,13,2,15,3,3,0,0,168,9,29,0,1,1,7,floor1_town; +1 levelup
761,13105,2,Normal,26,4,4,4,0,36,36,2,2,80,0,2,2,0,2,0,18,1,3,0,0,112,0,11,0,1,1,7,
761,13105,3,Normal,25,4,4,4,0,36,27,2,2,80,0,2,2,1,1,3,20,0,0,0,0,112,9,18,0,1,1,7,
761,13105,4,Normal,25,3,3,3,0,27,44,2,4,60,0,2,3,2,0,0,21,0,0,0,0,84,9,12,0,1,1,7,+1 levelup
761,13105,5,Normal,38,5,5,5,0,44,30,4,4,100,0,3,3,7,0,0,17,0,0,0,0,140,14,29,0,1,1,7,
761,13105,6,Normal,35,3,3,3,0,30,44,4,4,60,0,3,3,2,0,0,15,0,0,0,0,84,-14,9,0,1,1,7,
761,13105,7,Normal,27,3,3,3,0,44,39,4,4,60,0,3,3,2,0,0,13,0,0,0,0,84,5,12,0,1,1,7,
761,13105,8,Normal,28,2,2,2,0,39,51,4,6,40,0,3,4,1,0,0,12,0,0,0,0,56,4,5,0,1,1,7,+1 levelup
761,13105,9,Normal,40,4,4,4,0,51,46,6,6,80,0,4,4,1,0,0,11,0,0,0,0,112,5,10,0,1,1,7,
761,13105,10,Normal,29,2,2,2,0,46,38,6,6,40,0,4,4,0,0,0,11,0,0,0,0,56,8,4,0,1,1,7,
762,13106,1,Normal,35,5,5,5,0,27,35,0,1,100,0,1,2,3,13,3,15,3,3,0,0,140,0,27,0,1,1,6,floor1_town; +1 levelup
762,13106,2,Normal,30,3,3,3,0,35,35,1,1,60,0,2,2,0,3,1,18,0,2,0,0,84,0,7,0,1,1,6,
762,13106,3,Normal,40,3,3,3,0,35,35,1,1,60,0,2,2,6,0,2,15,0,0,0,0,84,0,18,0,1,1,6,
762,13106,4,Normal,38,2,2,2,0,35,35,1,1,40,0,2,2,2,0,0,16,0,0,0,0,56,0,8,0,1,1,6,
762,13106,5,Normal,34,3,3,3,0,35,25,1,2,60,0,2,3,3,0,0,16,0,0,0,0,84,29,13,0,1,1,6,+1 levelup
762,13106,6,Normal,26,1,1,1,0,25,43,2,2,20,0,3,3,3,0,0,13,0,0,0,0,28,-18,8,0,1,1,6,
762,13106,7,Normal,39,5,5,5,0,43,34,2,2,100,0,3,3,4,0,0,9,0,0,0,0,140,9,21,0,1,1,6,
762,13106,8,Normal,36,3,3,3,0,34,25,2,2,60,0,3,3,2,0,0,7,0,0,0,0,84,9,18,0,1,1,6,
762,13106,9,Normal,35,2,2,2,0,25,29,2,2,40,0,3,3,2,0,0,5,0,0,0,0,56,-4,6,0,1,1,6,
762,13106,10,Normal,25,3,3,3,0,29,52,2,4,60,0,3,4,2,0,0,3,0,0,0,0,84,-14,7,0,1,1,6,+1 levelup
763,13107,1,Normal,27,2,2,2,0,27,27,0,0,40,0,1,1,1,3,3,15,3,3,0,0,56,0,17,0,1,1,3,floor1_town
763,13107,2,Normal,18,3,3,2,0,27,0,0,0,40,0,1,1,1,3,3,17,0,0,0,0,83,27,13,1,0,0,3,party wiped
764,13108,1,Normal,35,4,4,4,0,27,27,0,0,80,0,1,1,5,9,4,15,3,3,0,0,112,0,35,0,1,1,5,floor1_town
764,13108,2,Normal,35,4,4,4,0,27,35,0,2,80,0,1,2,2,3,3,16,0,0,0,0,112,0,23,0,1,1,5,+1 levelup
764,13108,3,Normal,37,4,4,4,0,35,17,2,2,80,0,2,2,4,0,0,15,0,0,0,0,112,18,14,0,1,1,5,
764,13108,4,Normal,8,2,2,1,0,17,0,2,2,20,0,2,2,1,0,0,17,0,0,0,0,28,17,6,1,0,0,5,party wiped
765,13109,1,Normal,28,3,3,3,0,27,27,0,0,60,0,1,1,1,6,0,15,3,3,0,0,84,0,12,0,1,1,4,floor1_town
765,13109,2,Normal,33,4,4,4,0,27,17,0,2,80,0,1,2,9,3,3,9,0,0,0,0,112,30,30,0,1,1,4,+1 levelup
765,13109,3,Normal,10,2,2,1,0,17,0,2,2,20,0,2,2,1,0,0,11,0,0,0,0,28,17,8,1,0,0,4,party wiped
766,13110,1,Normal,36,4,4,4,0,27,27,0,0,80,0,1,1,5,8,2,15,3,3,0,0,112,0,25,0,1,1,5,floor1_town
766,13110,2,Normal,30,4,4,4,0,27,25,0,2,80,0,1,2,3,3,3,15,0,0,0,0,112,11,20,0,1,1,5,+1 levelup
766,13110,3,Normal,26,2,2,2,0,25,20,2,2,40,0,2,2,3,0,0,15,0,0,0,0,56,5,12,0,1,1,5,
766,13110,4,Normal,32,3,3,3,0,20,25,2,2,60,0,2,2,3,0,0,15,0,0,0,0,84,-5,10,0,1,1,5,
766,13110,5,Normal,38,5,5,5,0,25,28,2,3,100,0,2,3,8,0,0,10,0,0,0,0,140,5,31,0,1,1,5,+1 levelup
766,13110,6,Normal,27,2,2,2,0,28,22,3,3,40,0,3,3,1,0,0,9,0,0,0,0,56,6,7,0,1,1,5,
766,13110,7,Normal,37,4,4,4,0,22,36,3,3,80,0,3,3,4,0,0,5,0,0,0,0,112,-14,17,0,1,1,5,
766,13110,8,Normal,29,4,4,4,0,36,23,3,3,80,0,3,3,2,0,0,3,0,0,0,0,112,13,18,0,1,1,5,
766,13110,9,Normal,34,5,5,5,0,23,27,3,5,100,0,3,4,3,0,0,0,0,0,0,0,140,25,17,0,1,1,5,+1 levelup
766,13110,10,Normal,2,1,1,0,0,27,0,5,5,0,0,4,4,0,0,0,0,0,0,0,0,15,27,5,1,0,0,5,party wiped
767,13111,1,Normal,28,4,4,4,0,27,27,0,0,80,0,1,1,5,8,3,15,3,3,0,0,112,0,27,0,1,1,5,floor1_town
767,13111,2,Normal,25,3,3,3,0,27,36,0,2,60,0,1,2,1,3,3,17,0,0,0,0,84,0,15,0,1,1,5,+1 levelup
767,13111,3,Normal,27,3,3,3,0,36,36,2,2,60,0,2,2,4,0,0,16,0,0,0,0,84,0,14,0,1,1,5,
767,13111,4,Normal,38,4,4,4,0,36,25,2,2,80,0,2,2,4,0,0,15,0,0,0,0,112,11,17,0,1,1,5,
767,13111,5,Normal,39,4,4,4,0,25,43,2,4,80,0,2,3,4,0,0,14,0,0,0,0,112,-11,14,0,1,1,5,+1 levelup
767,13111,6,Normal,36,3,3,3,0,43,43,4,4,60,0,3,3,2,0,0,12,0,0,0,0,84,0,14,0,1,1,5,
767,13111,7,Normal,39,4,4,4,0,43,43,4,4,80,0,3,3,2,0,0,10,0,0,0,0,112,0,12,0,1,1,5,
767,13111,8,Normal,28,2,2,2,0,43,43,4,4,40,0,3,3,2,0,0,8,0,0,0,0,56,0,7,0,1,1,5,
767,13111,9,Normal,31,5,5,5,0,43,33,4,6,100,0,3,4,0,0,0,8,0,0,0,0,140,27,10,0,1,1,5,+1 levelup
767,13111,10,Normal,29,4,4,4,0,33,46,6,6,80,0,4,4,2,0,0,6,0,0,0,0,112,-13,9,0,1,1,5,
768,13112,1,Normal,37,5,5,5,0,27,35,0,3,100,0,1,2,5,7,0,15,3,3,0,0,140,0,22,0,1,1,6,floor1_town; +1 levelup
768,13112,2,Normal,40,3,3,3,0,35,35,3,3,60,0,2,2,0,3,2,18,0,1,0,0,84,0,10,0,1,1,6,
