run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
438,12782,2,Normal,9,2,2,1,0,15,0,0,0,5,0,1,1,1,0,0,3,3,3,0,0,28,15,4,1,0,0,party wiped
439,12783,1,Normal,39,3,3,3,0,27,27,0,0,15,0,1,1,3,3,0,0,0,3,0,0,84,0,14,0,1,1,
439,12783,2,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,3,0,3,0,0,28,27,6,1,0,0,party wiped
440,12784,1,Normal,31,3,3,3,0,27,27,0,0,15,0,1,1,3,3,2,0,0,1,0,0,84,0,16,0,1,1,
440,12784,2,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,9,27,2,1,0,0,party wiped
441,12785,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,37,27,8,1,0,0,party wiped
442,12786,1,Normal,32,3,3,3,0,27,17,0,0,15,0,1,1,3,3,2,0,0,1,0,0,84,10,19,0,1,1,
442,12786,2,Normal,37,7,7,4,2,17,0,0,0,20,0,1,1,3,0,1,0,0,0,0,0,112,17,19,1,0,0,party wiped; flee×2
443,12787,1,Normal,40,6,6,5,0,27,0,0,0,25,0,1,1,3,2,0,0,1,3,0,0,149,27,22,1,0,0,party wiped
444,12788,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,14,27,3,1,0,0,party wiped
445,12789,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,0,2,3,0,0,51,27,11,1,0,0,party wiped
446,12790,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,18,27,4,1,0,0,party wiped
447,12791,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,37,27,6,1,0,0,party wiped
448,12792,1,Normal,26,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,2,3,3,0,0,56,27,11,1,0,0,party wiped
449,12793,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,0,27,2,1,0,0,party wiped
450,12794,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,51,27,8,1,0,0,party wiped
451,12795,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,2,3,3,0,0,56,27,9,1,0,0,party wiped
452,12796,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,0,1,3,0,0,55,27,15,1,0,0,party wiped
453,12797,1,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,27,5,1,0,0,party wiped
454,12798,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,27,27,5,1,0,0,party wiped
455,12799,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,23,27,2,1,0,0,party wiped
456,12800,1,Normal,27,4,4,3,0,27,0,0,0,15,0,1,1,3,0,0,0,3,3,0,0,98,27,16,1,0,0,party wiped
457,12801,1,Normal,29,1,1,1,0,27,15,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,12,5,0,1,1,
457,12801,2,Normal,3,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,5,3,3,0,0,0,15,1,1,0,0,party wiped
458,12802,1,Normal,38,4,4,4,0,27,25,0,0,20,0,1,1,3,3,3,0,0,0,0,0,112,2,23,0,1,1,
458,12802,2,Normal,14,2,2,1,0,25,0,0,0,5,0,1,1,1,0,0,2,0,0,0,0,37,25,7,1,0,0,party wiped
459,12803,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,23,27,8,1,0,0,party wiped
460,12804,1,Normal,38,5,5,5,0,27,25,0,0,25,0,1,1,3,3,1,0,0,2,0,0,140,2,24,0,1,1,
460,12804,2,Normal,37,3,3,2,0,25,0,0,0,10,0,1,1,2,0,0,1,0,2,0,0,65,25,11,1,0,0,party wiped
461,12805,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,46,27,10,1,0,0,party wiped
462,12806,1,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,0,2,3,0,0,65,27,13,1,0,0,party wiped
463,12807,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,37,27,8,1,0,0,party wiped
464,12808,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,18,27,3,1,0,0,party wiped
465,12809,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,23,27,6,1,0,0,party wiped
466,12810,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,28,27,6,1,0,0,party wiped
467,12811,1,Normal,33,3,3,3,0,27,19,0,0,15,0,1,1,3,3,1,0,0,2,0,0,84,8,22,0,1,1,
467,12811,2,Normal,23,4,4,1,2,19,0,0,0,5,0,1,1,3,0,2,0,0,0,0,0,28,19,14,1,0,0,party wiped; flee×2
468,12812,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,46,27,7,1,0,0,party wiped
469,12813,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,18,27,5,1,0,0,party wiped
470,12814,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,3,3,3,0,0,28,27,5,1,0,0,party wiped
471,12815,1,Normal,25,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,51,27,10,1,0,0,party wiped
472,12816,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,28,27,8,1,0,0,party wiped
473,12817,1,Normal,35,3,3,3,0,27,15,0,0,15,0,1,1,3,0,0,0,3,3,0,0,84,12,13,0,1,1,
473,12817,2,Normal,15,2,2,1,0,15,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,28,15,6,1,0,0,party wiped
474,12818,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,23,27,2,1,0,0,party wiped
475,12819,1,Normal,36,4,4,4,0,27,21,0,0,20,0,1,1,3,3,3,0,0,0,0,0,112,6,24,0,1,1,
475,12819,2,Normal,5,1,1,0,0,21,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,27,21,5,1,0,0,party wiped
476,12820,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,0,1,3,0,0,70,27,12,1,0,0,party wiped
477,12821,1,Normal,33,4,4,3,0,27,0,0,0,15,0,1,1,1,0,0,2,3,3,0,0,84,27,11,1,0,0,party wiped
478,12822,1,Normal,29,4,4,4,0,27,27,0,0,20,0,1,1,3,3,0,0,0,3,0,0,112,0,17,0,1,1,
478,12822,2,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,0,3,0,0,37,27,9,1,0,0,party wiped
479,12823,1,Normal,26,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,42,27,6,1,0,0,party wiped
480,12824,1,Normal,12,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,74,27,11,1,0,0,party wiped
481,12825,1,Normal,38,2,2,2,0,27,15,0,0,10,0,1,1,3,2,0,0,1,3,0,0,56,12,14,0,1,1,
481,12825,2,Normal,6,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,3,1,3,0,0,9,15,2,1,0,0,party wiped
482,12826,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,46,27,9,1,0,0,party wiped
483,12827,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,9,27,2,1,0,0,party wiped
484,12828,1,Normal,31,1,1,1,0,27,18,0,0,5,0,1,1,0,0,0,3,3,3,0,0,28,9,5,0,1,1,
484,12828,2,Normal,12,1,1,0,0,18,0,0,0,0,0,1,1,1,0,0,5,3,3,0,0,9,18,3,1,0,0,party wiped
485,12829,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,14,27,4,1,0,0,party wiped
486,12830,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,55,27,11,1,0,0,party wiped
487,12831,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,14,27,3,1,0,0,party wiped
488,12832,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,18,27,4,1,0,0,party wiped
489,12833,1,Normal,25,3,3,3,0,27,15,0,0,15,0,1,1,3,1,0,0,2,3,0,0,84,12,14,0,1,1,
489,12833,2,Normal,5,1,1,0,0,15,0,0,0,0,0,1,1,3,0,0,0,2,3,0,0,23,15,6,1,0,0,party wiped
490,12834,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,18,27,2,1,0,0,party wiped
491,12835,1,Normal,25,4,4,4,0,27,27,0,0,20,0,1,1,3,1,0,0,2,3,0,0,112,0,12,0,1,1,
491,12835,2,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,2,3,0,0,18,27,2,1,0,0,party wiped
492,12836,1,Normal,34,4,4,4,0,27,15,0,0,20,0,1,1,3,2,0,0,1,3,0,0,112,12,17,0,1,1,
492,12836,2,Normal,8,2,2,1,0,15,0,0,0,5,0,1,1,2,0,0,1,1,3,0,0,28,15,6,1,0,0,party wiped
493,12837,1,Normal,26,3,3,3,0,27,27,0,0,15,0,1,1,3,2,0,0,1,3,0,0,84,0,13,0,1,1,
493,12837,2,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,3,1,3,0,0,0,0,0,55,27,14,1,0,0,party wiped
494,12838,1,Normal,34,3,3,3,0,27,15,0,0,15,0,1,1,3,1,0,0,2,3,0,0,84,12,14,0,1,1,
494,12838,2,Normal,28,3,3,3,0,15,27,0,0,15,0,1,1,3,2,3,0,0,0,0,0,84,-12,16,0,1,1,
494,12838,3,Normal,36,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,0,0,0,0,0,56,0,9,0,1,1,
494,12838,4,Normal,25,4,4,1,2,27,0,0,0,5,0,1,1,3,0,0,0,0,0,0,0,37,27,10,1,0,0,party wiped; flee×2
495,12839,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,42,27,9,1,0,0,party wiped
496,12840,1,Normal,26,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,70,27,10,1,0,0,party wiped
497,12841,1,Normal,28,3,3,3,0,27,15,0,0,15,0,1,1,3,1,0,0,2,3,0,0,84,12,15,0,1,1,
497,12841,2,Normal,27,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,3,2,3,0,0,0,15,1,1,0,0,party wiped
498,12842,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,2,0,0,1,3,3,0,0,65,27,9,1,0,0,party wiped
499,12843,1,Normal,28,4,4,4,0,27,17,0,0,20,0,1,1,3,3,2,0,0,1,0,0,112,10,25,0,1,1,
499,12843,2,Normal,19,2,2,1,0,17,0,0,0,5,0,1,1,2,0,0,1,0,1,0,0,51,17,8,1,0,0,party wiped
500,12844,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,3,0,0,70,27,18,1,0,0,party wiped
501,12845,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,3,3,3,0,0,42,27,5,1,0,0,party wiped
502,12846,1,Normal,37,4,4,4,0,27,15,0,0,20,0,1,1,3,2,0,0,1,3,0,0,112,12,19,0,1,1,
502,12846,2,Normal,13,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,3,1,3,0,0,14,15,1,1,0,0,party wiped
503,12847,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,3,3,3,0,0,37,27,3,1,0,0,party wiped
504,12848,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,1,3,3,0,0,27,27,7,1,0,0,party wiped
505,12849,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,18,27,5,1,0,0,party wiped
506,12850,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,18,27,4,1,0,0,party wiped
507,12851,1,Normal,31,3,3,3,0,27,27,0,0,15,0,1,1,2,0,0,1,3,3,0,0,84,0,14,0,1,1,
507,12851,2,Normal,28,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,4,3,3,0,0,0,0,0,0,1,1,
507,12851,3,Normal,29,3,3,3,0,27,15,0,0,15,0,1,1,3,0,0,4,3,3,0,0,84,12,11,0,1,1,
507,12851,4,Normal,38,2,2,2,0,15,15,0,0,10,0,1,1,2,0,0,5,3,3,0,0,56,0,8,0,1,1,
507,12851,5,Normal,12,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,8,3,3,0,0,0,15,1,1,0,0,party wiped
508,12852,1,Normal,39,3,3,3,0,27,7,0,0,15,0,1,1,3,3,3,0,0,0,0,0,84,20,23,0,1,1,
508,12852,2,Normal,29,3,3,1,2,7,6,0,0,5,0,1,1,3,0,0,0,0,0,0,0,28,21,6,0,1,1,flee×2
508,12852,3,Normal,28,4,4,1,2,6,0,0,0,5,0,1,1,3,0,0,0,0,0,0,0,42,27,6,1,0,0,party wiped; flee×2
509,12853,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,14,27,2,1,0,0,party wiped
510,12854,1,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,0,2,3,0,0,65,27,13,1,0,0,party wiped
511,12855,1,Normal,33,2,2,2,0,27,27,0,0,10,0,1,1,3,3,0,0,0,3,0,0,56,0,12,0,1,1,
511,12855,2,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,0,3,0,0,42,27,6,1,0,0,party wiped
512,12856,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,56,27,13,1,0,0,party wiped
513,12857,1,Normal,33,3,3,3,0,27,21,0,0,15,0,1,1,3,3,2,0,0,1,0,0,84,6,17,0,1,1,
513,12857,2,Normal,15,2,2,1,0,21,0,0,0,5,0,1,1,3,0,0,0,0,1,0,0,51,21,8,1,0,0,party wiped
514,12858,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,3,2,0,0,1,3,0,0,18,27,11,1,0,0,party wiped
515,12859,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,0,2,3,0,0,42,27,12,1,0,0,party wiped
516,12860,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,37,27,10,1,0,0,party wiped
517,12861,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,18,27,2,1,0,0,party wiped
518,12862,1,Normal,27,3,3,3,0,27,15,0,0,15,0,1,1,3,2,0,0,1,3,0,0,84,12,19,0,1,1,
518,12862,2,Normal,20,3,3,2,0,15,0,0,0,10,0,1,1,3,0,0,0,1,3,0,0,72,15,11,1,0,0,party wiped
519,12863,1,Normal,35,3,3,3,0,27,27,0,0,15,0,1,1,3,3,0,0,0,3,0,0,84,0,15,0,1,1,
519,12863,2,Normal,28,4,4,1,2,27,0,0,0,5,0,1,1,3,0,3,0,0,0,0,0,28,27,12,1,0,0,party wiped; flee×2
520,12864,1,Normal,28,4,4,4,0,27,15,0,0,20,0,1,1,3,3,0,0,0,3,0,0,112,12,22,0,1,1,
520,12864,2,Normal,26,2,2,1,0,15,0,0,0,5,0,1,1,2,0,0,1,0,3,0,0,37,15,5,1,0,0,party wiped
521,12865,1,Normal,36,2,2,2,0,27,15,0,0,10,0,1,1,3,3,0,0,0,3,0,0,56,12,14,0,1,1,
521,12865,2,Normal,9,1,1,0,0,15,0,0,0,0,0,1,1,1,0,0,2,0,3,0,0,7,15,4,1,0,0,party wiped
522,12866,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,42,27,4,1,0,0,party wiped
523,12867,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,37,27,8,1,0,0,party wiped
524,12868,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,55,27,10,1,0,0,party wiped
525,12869,1,Normal,38,3,3,3,0,27,15,0,0,15,0,1,1,3,1,0,0,2,3,0,0,84,12,18,0,1,1,
525,12869,2,Normal,8,1,1,0,0,15,0,0,0,0,0,1,1,2,0,0,1,2,3,0,0,18,15,4,1,0,0,party wiped
526,12870,1,Normal,30,2,2,2,0,27,27,0,0,10,0,1,1,3,1,0,0,2,3,0,0,56,0,8,0,1,1,
526,12870,2,Normal,38,4,4,4,0,27,15,0,0,20,0,1,1,3,2,3,0,0,0,0,0,112,12,20,0,1,1,
526,12870,3,Normal,11,2,2,1,0,15,0,0,0,5,0,1,1,1,0,0,2,0,0,0,0,42,15,4,1,0,0,party wiped
527,12871,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,3,3,3,0,0,37,27,6,1,0,0,party wiped
528,12872,1,Normal,31,5,5,5,0,27,23,0,0,25,0,1,1,3,3,2,0,0,1,0,0,140,4,26,0,1,1,
528,12872,2,Normal,10,2,2,1,0,23,0,0,0,5,0,1,1,3,0,1,0,0,0,0,0,46,23,10,1,0,0,party wiped
529,12873,1,Normal,36,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,74,27,11,1,0,0,party wiped
530,12874,1,Normal,31,2,2,2,0,27,15,0,0,10,0,1,1,1,0,0,2,3,3,0,0,56,12,7,0,1,1,
530,12874,2,Normal,40,4,4,4,0,15,27,0,0,20,0,1,1,4,0,0,1,3,3,0,0,112,-12,15,0,1,1,
530,12874,3,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,4,3,3,0,0,0,0,0,46,27,20,1,0,0,party wiped
531,12875,1,Normal,27,3,3,2,0,27,0,0,0,10,0,1,1,3,3,3,0,0,0,0,0,56,27,20,1,0,0,party wiped
532,12876,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,74,27,10,1,0,0,party wiped
533,12877,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,56,27,11,1,0,0,party wiped
534,12878,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,46,27,8,1,0,0,party wiped
535,12879,1,Normal,25,2,2,2,0,27,27,0,0,10,0,1,1,2,0,0,1,3,3,0,0,56,0,7,0,1,1,
535,12879,2,Normal,38,4,4,3,0,27,0,0,0,15,0,1,1,4,0,0,0,3,3,0,0,102,27,17,1,0,0,party wiped
536,12880,1,Normal,21,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,3,0,0,107,27,14,1,0,0,party wiped
537,12881,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,23,27,2,1,0,0,party wiped
538,12882,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,21,27,5,1,0,0,party wiped
539,12883,1,Normal,27,4,4,4,0,27,17,0,0,20,0,1,1,3,3,2,0,0,1,0,0,112,10,22,0,1,1,
539,12883,2,Normal,37,3,3,2,1,17,4,0,0,10,0,1,1,3,0,1,0,0,0,0,0,56,13,10,0,1,1,flee×1
539,12883,3,Normal,8,1,1,0,0,4,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,9,27,2,1,0,0,party wiped
540,12884,1,Normal,35,4,4,3,0,27,0,0,0,15,0,1,1,3,3,3,0,0,0,0,0,107,27,27,1,0,0,party wiped
541,12885,1,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,3,1,0,0,2,3,0,0,56,12,11,0,1,1,
541,12885,2,Normal,37,5,5,4,0,15,0,0,0,20,0,1,1,3,0,0,0,2,3,0,0,126,15,18,1,0,0,party wiped
542,12886,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,3,3,3,0,0,0,0,0,74,27,22,1,0,0,party wiped
543,12887,1,Normal,27,5,5,4,0,27,0,0,0,20,0,1,1,3,3,3,0,0,0,0,0,139,27,27,1,0,0,party wiped
544,12888,1,Normal,36,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,0,3,3,0,0,56,0,9,0,1,1,
544,12888,2,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,9,27,2,1,0,0,party wiped
545,12889,1,Normal,29,1,1,1,0,27,27,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,0,4,0,1,1,
545,12889,2,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,4,3,3,0,0,18,27,4,1,0,0,party wiped
546,12890,1,Normal,37,3,3,3,0,27,27,0,0,15,0,1,1,3,2,0,0,1,3,0,0,84,0,18,0,1,1,
546,12890,2,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,2,1,3,0,0,56,27,9,1,0,0,party wiped
547,12891,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,9,27,4,1,0,0,party wiped
548,12892,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,51,27,9,1,0,0,party wiped
549,12893,1,Normal,30,3,3,3,0,27,18,0,0,15,0,1,1,3,1,0,0,2,3,0,0,84,9,12,0,1,1,
549,12893,2,Normal,17,3,3,2,0,18,0,0,0,10,0,1,1,3,2,0,0,0,3,0,0,83,18,14,1,0,0,party wiped
550,12894,1,Normal,39,4,4,4,0,27,19,0,0,20,0,1,1,3,3,1,0,0,2,0,0,112,8,17,0,1,1,
550,12894,2,Normal,8,2,2,1,0,19,0,0,0,5,0,1,1,3,0,2,0,0,0,0,0,53,19,12,1,0,0,party wiped
551,12895,1,Normal,31,3,3,3,0,27,15,0,0,15,0,1,1,3,3,0,0,0,3,0,0,84,12,15,0,1,1,
551,12895,2,Normal,38,4,4,4,0,15,14,0,0,20,0,1,1,3,0,2,0,0,1,0,0,112,1,20,0,1,1,
551,12895,3,Normal,2,1,1,0,0,14,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,14,14,2,1,0,0,party wiped
552,12896,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,27,5,1,0,0,party wiped
553,12897,1,Normal,32,3,3,3,0,27,27,0,0,15,0,1,1,3,3,0,0,0,3,0,0,84,0,16,0,1,1,
553,12897,2,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,3,0,3,0,0,0,0,0,74,27,15,1,0,0,party wiped
554,12898,1,Normal,40,4,4,4,0,27,9,0,0,20,0,1,1,3,3,3,0,0,0,0,0,112,18,24,0,1,1,
554,12898,2,Normal,38,2,2,1,1,9,3,0,0,5,0,1,1,3,0,0,0,0,0,0,0,28,24,7,0,1,1,flee×1
554,12898,3,Normal,3,1,1,0,0,3,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,23,27,3,1,0,0,party wiped
555,12899,1,Normal,22,4,4,3,0,27,0,0,0,15,0,1,1,3,2,0,0,1,3,0,0,84,27,17,1,0,0,party wiped
556,12900,1,Normal,25,3,3,3,0,27,27,0,0,15,0,1,1,3,3,2,0,0,1,0,0,84,0,17,0,1,1,
556,12900,2,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,0,1,0,0,39,27,6,1,0,0,party wiped
557,12901,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,0,3,3,0,0,65,27,10,1,0,0,party wiped
558,12902,1,Normal,25,2,2,2,0,27,15,0,0,10,0,1,1,3,1,0,0,2,3,0,0,56,12,11,0,1,1,
558,12902,2,Normal,39,2,2,2,0,15,27,0,0,10,0,1,1,3,1,0,0,1,3,0,0,56,-12,11,0,1,1,
558,12902,3,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,1,1,3,0,0,9,27,6,1,0,0,party wiped
559,12903,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,3,3,0,0,16,27,5,1,0,0,party wiped
560,12904,1,Normal,26,5,5,4,1,27,7,0,0,20,0,1,1,3,3,3,0,0,0,0,0,112,20,22,0,1,1,flee×1
560,12904,2,Normal,30,5,5,2,2,7,0,0,0,10,0,1,1,3,0,0,0,0,0,0,0,56,27,13,1,0,0,party wiped; flee×2
561,12905,1,Normal,28,4,4,3,0,27,0,0,0,15,0,1,1,3,2,0,0,1,3,0,0,93,27,15,1,0,0,party wiped
562,12906,1,Normal,27,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,0,3,3,0,0,56,0,8,0,1,1,
562,12906,2,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,3,3,3,0,0,37,27,4,1,0,0,party wiped
563,12907,1,Normal,25,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,1,3,3,0,0,37,27,6,1,0,0,party wiped
564,12908,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,0,3,3,0,0,46,27,10,1,0,0,party wiped
565,12909,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,37,27,6,1,0,0,party wiped
566,12910,1,Normal,28,2,2,2,0,27,27,0,0,10,0,1,1,3,1,0,0,2,3,0,0,56,0,9,0,1,1,
566,12910,2,Normal,26,2,2,2,0,27,27,0,0,10,0,1,1,3,1,0,0,1,3,0,0,56,0,10,0,1,1,
566,12910,3,Normal,25,1,1,1,0,27,15,0,0,5,0,1,1,0,0,0,3,1,3,0,0,28,12,4,0,1,1,
566,12910,4,Normal,32,3,3,3,0,15,27,0,0,15,0,1,1,6,1,0,0,0,3,0,0,84,-12,15,0,1,1,
566,12910,5,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,2,0,3,0,0,16,27,6,1,0,0,party wiped
567,12911,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,9,27,2,1,0,0,party wiped
568,12912,1,Normal,29,2,2,2,0,27,27,0,0,10,0,1,1,3,2,0,0,1,3,0,0,56,0,12,0,1,1,
568,12912,2,Normal,15,4,4,3,0,27,0,0,0,15,0,1,1,3,1,3,0,0,0,0,0,100,27,18,1,0,0,party wiped
569,12913,1,Normal,36,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,2,3,3,0,0,46,27,6,1,0,0,party wiped
570,12914,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,0,2,3,0,0,74,27,11,1,0,0,party wiped
571,12915,1,Normal,38,1,1,1,0,27,27,0,0,5,0,1,1,1,0,0,2,3,3,0,0,28,0,5,0,1,1,
571,12915,2,Normal,25,3,3,3,0,27,15,0,0,15,0,1,1,5,2,0,0,1,3,0,0,84,12,18,0,1,1,
571,12915,3,Normal,12,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,3,1,3,0,0,0,15,1,1,0,0,party wiped
