run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,potion_use_count,dawn_chalice_use_count,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
150,12494,10,Normal,27,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
151,12495,1,Normal,31,5,5,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
151,12495,2,Normal,29,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
151,12495,3,Normal,27,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
151,12495,4,Normal,33,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
151,12495,5,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
151,12495,6,Normal,25,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
151,12495,7,Normal,25,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
151,12495,8,Normal,34,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
151,12495,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
151,12495,10,Normal,25,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
152,12496,1,Normal,40,3,3,0,27,13,0,0,0,0,1,1,0,0,0,0,0,14,1,0,1,1,fled battle; fled battle; fled battle
152,12496,2,Normal,28,2,2,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
152,12496,3,Normal,29,4,4,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
152,12496,4,Normal,34,4,4,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
152,12496,5,Normal,36,5,5,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
152,12496,6,Normal,36,5,5,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
152,12496,7,Normal,39,4,4,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
152,12496,8,Normal,38,3,3,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
152,12496,9,NoPool,0,0,0,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
152,12496,10,Normal,27,2,2,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
153,12497,1,Normal,32,4,4,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle
153,12497,2,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
153,12497,3,Normal,27,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
153,12497,4,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
153,12497,5,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
153,12497,6,Normal,34,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
153,12497,7,Normal,39,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
153,12497,8,Normal,37,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
153,12497,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
153,12497,10,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
154,12498,1,Normal,40,2,2,0,27,13,0,0,0,0,1,1,0,0,0,0,0,14,1,0,1,1,fled battle; fled battle
154,12498,2,Normal,25,2,2,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
154,12498,3,Normal,33,5,5,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
154,12498,4,Normal,28,1,1,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
154,12498,5,Normal,33,5,5,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
154,12498,6,Normal,26,2,2,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
154,12498,7,Normal,32,3,3,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
154,12498,8,Normal,34,4,4,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
154,12498,9,NoPool,0,0,0,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
154,12498,10,Normal,35,4,4,0,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
155,12499,1,Normal,33,3,3,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle
155,12499,2,Normal,28,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
155,12499,3,Normal,26,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
155,12499,4,Normal,35,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
155,12499,5,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
155,12499,6,Normal,27,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
155,12499,7,Normal,40,7,7,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
155,12499,8,Normal,25,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
155,12499,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
155,12499,10,Normal,27,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
156,12500,1,Normal,25,3,3,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle
156,12500,2,Normal,30,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
156,12500,3,Normal,38,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
156,12500,4,Normal,26,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
156,12500,5,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
156,12500,6,Normal,29,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
156,12500,7,Normal,25,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
156,12500,8,Normal,27,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
156,12500,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
156,12500,10,Normal,38,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
157,12501,1,Normal,34,2,2,0,27,18,0,0,0,0,1,1,0,0,0,0,0,9,1,0,1,1,fled battle; fled battle
157,12501,2,Normal,26,1,1,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
157,12501,3,Normal,38,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
157,12501,4,Normal,38,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
157,12501,5,Normal,30,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
157,12501,6,Normal,29,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
157,12501,7,Normal,40,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
157,12501,8,Normal,34,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
157,12501,9,NoPool,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
157,12501,10,Normal,29,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
158,12502,1,Normal,26,5,5,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
158,12502,2,Normal,35,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
158,12502,3,Normal,37,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
158,12502,4,Normal,28,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
158,12502,5,Normal,35,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
158,12502,6,Normal,38,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
158,12502,7,Normal,36,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
158,12502,8,Normal,30,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
158,12502,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
158,12502,10,Normal,35,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
159,12503,1,Normal,34,5,5,0,27,18,0,0,0,0,1,1,0,0,0,0,0,9,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
159,12503,2,Normal,39,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
159,12503,3,Normal,30,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
159,12503,4,Normal,33,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
159,12503,5,Normal,39,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
159,12503,6,Normal,36,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
159,12503,7,Normal,27,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
159,12503,8,Normal,28,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
159,12503,9,NoPool,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
159,12503,10,Normal,27,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
160,12504,1,Normal,27,3,3,0,27,9,0,0,0,0,1,1,2,0,0,0,23,60,4,0,1,1,fled battle; fled battle; fled battle
160,12504,2,Normal,35,4,4,0,9,15,0,0,0,0,1,1,1,0,0,0,0,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle
160,12504,3,Normal,33,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
160,12504,4,Normal,39,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
160,12504,5,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
160,12504,6,Normal,34,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
160,12504,7,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
160,12504,8,Normal,28,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
160,12504,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
160,12504,10,Normal,35,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
161,12505,1,Normal,35,6,6,0,27,18,0,0,0,0,1,1,0,0,0,0,0,9,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
161,12505,2,Normal,33,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
161,12505,3,Normal,39,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
161,12505,4,Normal,32,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
161,12505,5,Normal,36,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
161,12505,6,Normal,36,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
161,12505,7,Normal,38,1,1,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
161,12505,8,Normal,36,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
161,12505,9,NoPool,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
161,12505,10,Normal,31,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
162,12506,1,Normal,27,2,2,0,27,15,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,1,fled battle; fled battle
162,12506,2,Normal,36,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
162,12506,3,Normal,29,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
162,12506,4,Normal,33,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
162,12506,5,Normal,26,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
162,12506,6,Normal,40,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
162,12506,7,Normal,39,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
162,12506,8,Normal,34,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
162,12506,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
162,12506,10,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
163,12507,1,Normal,36,4,4,1,27,15,0,0,5,0,1,1,0,0,0,0,28,12,2,0,1,1,fled battle; fled battle; fled battle
163,12507,2,Normal,25,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
163,12507,3,Normal,27,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
163,12507,4,Normal,34,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
163,12507,5,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
163,12507,6,Normal,36,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
163,12507,7,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
163,12507,8,Normal,28,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
163,12507,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
163,12507,10,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
164,12508,1,Normal,28,0,0,0,27,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,
164,12508,2,Normal,33,5,5,0,27,15,0,0,0,0,1,1,1,0,0,0,18,30,3,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
164,12508,3,Normal,25,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
164,12508,4,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
164,12508,5,Normal,35,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
164,12508,6,Normal,29,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
164,12508,7,Normal,31,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
164,12508,8,Normal,26,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
164,12508,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
164,12508,10,Normal,37,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
165,12509,1,Normal,36,4,4,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle
165,12509,2,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
165,12509,3,Normal,25,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,
165,12509,4,Normal,26,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
165,12509,5,Normal,35,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
165,12509,6,Normal,27,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
165,12509,7,Normal,25,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
165,12509,8,Normal,26,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
165,12509,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
165,12509,10,Normal,34,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
166,12510,1,Normal,29,3,3,0,27,18,0,0,0,0,1,1,0,0,0,0,0,9,1,0,1,1,fled battle; fled battle; fled battle
166,12510,2,Normal,34,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
166,12510,3,Normal,40,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
166,12510,4,Normal,28,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
166,12510,5,Normal,37,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
166,12510,6,Normal,40,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
166,12510,7,Normal,33,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
166,12510,8,Normal,28,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
166,12510,9,NoPool,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
166,12510,10,Normal,29,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
167,12511,1,Normal,37,3,3,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle
167,12511,2,Normal,38,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
167,12511,3,Normal,25,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
167,12511,4,Normal,35,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
167,12511,5,Normal,36,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
167,12511,6,Normal,34,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
167,12511,7,Normal,30,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
167,12511,8,Normal,31,2,2,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
167,12511,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
167,12511,10,Normal,31,4,4,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
168,12512,1,Normal,29,5,5,0,27,15,0,0,0,0,1,1,0,0,0,0,9,12,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
168,12512,2,Normal,25,1,1,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
168,12512,3,Normal,27,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
168,12512,4,Normal,28,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
168,12512,5,Normal,34,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
168,12512,6,Normal,31,5,5,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
168,12512,7,Normal,25,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
168,12512,8,Normal,33,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
168,12512,9,NoPool,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
168,12512,10,Normal,39,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
169,12513,1,Normal,38,5,5,0,27,18,0,0,0,0,1,1,0,0,0,0,0,9,1,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
169,12513,2,Normal,35,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
169,12513,3,Normal,38,4,4,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle
169,12513,4,Normal,36,6,6,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
169,12513,5,Normal,30,5,5,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle
169,12513,6,Normal,26,3,3,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
169,12513,7,Normal,39,6,6,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle; fled battle; fled battle; fled battle
169,12513,8,Normal,27,1,1,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle
169,12513,9,NoPool,0,0,0,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,no monster pool entry for this floor
169,12513,10,Normal,33,2,2,0,18,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle
170,12514,1,Normal,30,3,3,0,27,15,0,0,0,0,1,1,1,0,0,0,9,30,2,0,1,1,fled battle; fled battle; fled battle
170,12514,2,Normal,35,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
170,12514,3,Normal,37,3,3,0,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,fled battle; fled battle; fled battle
