run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
404,12748,2,Normal,8,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,13,3,3,0,0,14,15,1,1,0,0,party wiped
405,12749,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,4,0,0,11,3,3,0,0,55,27,12,1,0,0,floor1_town; party wiped
406,12750,1,Normal,35,2,2,2,0,27,27,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,0,9,0,1,1,floor1_town
406,12750,2,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,13,3,3,0,0,27,27,5,1,0,0,party wiped
407,12751,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,42,27,5,1,0,0,floor1_town; party wiped
408,12752,1,Normal,30,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,10,3,3,0,0,65,27,10,1,0,0,floor1_town; party wiped
409,12753,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
410,12754,1,Normal,36,3,3,3,0,27,27,0,0,15,0,1,1,6,0,0,9,3,3,0,0,84,0,13,0,1,1,floor1_town
410,12754,2,Normal,26,2,2,2,0,27,27,0,0,10,0,1,1,2,0,0,10,3,3,0,0,56,0,11,0,1,1,
410,12754,3,Normal,34,4,4,3,0,27,0,0,0,15,0,1,1,5,0,0,8,3,3,0,0,93,27,17,1,0,0,party wiped
411,12755,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,37,27,5,1,0,0,floor1_town; party wiped
412,12756,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,51,27,7,1,0,0,floor1_town; party wiped
413,12757,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,23,27,8,1,0,0,floor1_town; party wiped
414,12758,1,Normal,38,3,3,3,0,27,27,0,0,15,0,1,1,5,0,0,10,3,3,0,0,84,0,16,0,1,1,floor1_town
414,12758,2,Normal,26,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,8,3,3,0,0,79,27,14,1,0,0,party wiped
415,12759,1,Normal,30,2,2,2,0,27,27,0,0,10,0,1,1,6,0,0,9,3,3,0,0,56,0,20,0,1,1,floor1_town
415,12759,2,Normal,24,5,5,4,0,27,0,0,0,20,0,1,1,6,0,0,6,3,3,0,0,126,27,22,1,0,0,party wiped
416,12760,1,Normal,38,4,4,4,0,27,27,0,0,20,0,1,1,6,0,0,9,3,3,0,0,112,0,18,0,1,1,floor1_town
416,12760,2,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,12,3,3,0,0,28,27,3,1,0,0,party wiped
417,12761,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
418,12762,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,2,1,0,0,floor1_town; party wiped
419,12763,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,27,27,9,1,0,0,floor1_town; party wiped
420,12764,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,8,0,0,7,3,3,0,0,74,27,17,1,0,0,floor1_town; party wiped
421,12765,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,3,1,0,0,floor1_town; party wiped
422,12766,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,42,27,6,1,0,0,floor1_town; party wiped
423,12767,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,37,27,5,1,0,0,floor1_town; party wiped
424,12768,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,14,27,3,1,0,0,floor1_town; party wiped
425,12769,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,27,2,1,0,0,floor1_town; party wiped
426,12770,1,Normal,26,3,3,3,0,27,15,0,0,15,0,1,1,6,0,0,9,3,3,0,0,84,12,15,0,1,1,floor1_town
426,12770,2,Normal,25,1,1,0,0,15,0,0,0,0,0,1,1,1,0,0,11,3,3,0,0,23,15,3,1,0,0,party wiped
427,12771,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,37,27,7,1,0,0,floor1_town; party wiped
428,12772,1,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,2,0,0,13,3,3,0,0,56,12,8,0,1,1,floor1_town
428,12772,2,Normal,9,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,16,3,3,0,0,9,15,1,1,0,0,party wiped
429,12773,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,10,3,3,0,0,46,27,12,1,0,0,floor1_town; party wiped
430,12774,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,37,27,7,1,0,0,floor1_town; party wiped
431,12775,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,46,27,5,1,0,0,floor1_town; party wiped
432,12776,1,Normal,28,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,12,3,3,0,0,84,0,14,0,1,1,floor1_town
432,12776,2,Normal,26,4,4,3,0,27,0,0,0,15,0,1,1,6,0,0,9,3,3,0,0,93,27,16,1,0,0,party wiped
433,12777,1,Normal,37,1,1,1,0,27,15,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,12,5,0,1,1,floor1_town
433,12777,2,Normal,2,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,17,3,3,0,0,0,15,1,1,0,0,party wiped
434,12778,1,Normal,29,4,4,4,0,27,27,0,0,20,0,1,1,10,0,0,5,3,3,0,0,112,0,28,0,1,1,floor1_town
434,12778,2,Normal,34,1,1,1,0,27,27,0,0,5,0,1,1,2,0,0,6,3,3,0,0,28,0,4,0,1,1,
434,12778,3,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,7,3,3,0,0,37,27,7,1,0,0,party wiped
435,12779,1,Normal,33,4,4,3,0,27,0,0,0,15,0,1,1,9,0,0,6,3,3,0,0,107,27,25,1,0,0,floor1_town; party wiped
436,12780,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
437,12781,1,Normal,38,6,6,6,0,27,18,0,0,30,0,1,1,9,0,0,6,3,3,0,0,168,9,29,0,1,1,floor1_town
437,12781,2,Normal,19,1,1,0,0,18,0,0,0,0,0,1,1,0,0,0,9,3,3,0,0,9,18,1,1,0,0,party wiped
438,12782,1,Normal,30,3,3,3,0,27,15,0,0,15,0,1,1,2,0,0,13,3,3,0,0,84,12,10,0,1,1,floor1_town
438,12782,2,Normal,9,2,2,1,0,15,0,0,0,5,0,1,1,1,0,0,15,3,3,0,0,28,15,4,1,0,0,party wiped
439,12783,1,Normal,35,4,4,3,0,27,0,0,0,15,0,1,1,11,0,0,4,3,3,0,0,107,27,25,1,0,0,floor1_town; party wiped
440,12784,1,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,6,0,0,9,3,3,0,0,83,27,15,1,0,0,floor1_town; party wiped
441,12785,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,37,27,8,1,0,0,floor1_town; party wiped
442,12786,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,10,3,3,0,0,37,27,12,1,0,0,floor1_town; party wiped
443,12787,1,Normal,40,5,5,5,0,27,15,0,0,25,0,1,1,5,0,0,10,3,3,0,0,140,12,20,0,1,1,floor1_town
443,12787,2,Normal,25,3,3,3,0,15,27,0,0,15,0,1,1,3,0,0,10,3,3,0,0,84,-12,12,0,1,1,
443,12787,3,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,13,3,3,0,0,18,27,2,1,0,0,party wiped
444,12788,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,14,27,3,1,0,0,floor1_town; party wiped
445,12789,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,4,0,0,11,3,3,0,0,65,27,13,1,0,0,floor1_town; party wiped
446,12790,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
447,12791,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,37,27,6,1,0,0,floor1_town; party wiped
448,12792,1,Normal,26,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,14,3,3,0,0,56,27,11,1,0,0,floor1_town; party wiped
449,12793,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,27,2,1,0,0,floor1_town; party wiped
450,12794,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,51,27,8,1,0,0,floor1_town; party wiped
451,12795,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,1,0,0,14,3,3,0,0,56,27,9,1,0,0,floor1_town; party wiped
452,12796,1,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,10,3,3,0,0,79,27,16,1,0,0,floor1_town; party wiped
453,12797,1,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,5,1,0,0,floor1_town; party wiped
454,12798,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,27,27,5,1,0,0,floor1_town; party wiped
455,12799,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,23,27,2,1,0,0,floor1_town; party wiped
456,12800,1,Normal,27,4,4,3,0,27,0,0,0,15,0,1,1,3,0,0,12,3,3,0,0,98,27,16,1,0,0,floor1_town; party wiped
457,12801,1,Normal,29,1,1,1,0,27,15,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,12,5,0,1,1,floor1_town
457,12801,2,Normal,3,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,17,3,3,0,0,0,15,1,1,0,0,party wiped
458,12802,1,Normal,20,4,4,3,0,27,0,0,0,15,0,1,1,10,0,0,5,3,3,0,0,111,27,27,1,0,0,floor1_town; party wiped
459,12803,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,23,27,8,1,0,0,floor1_town; party wiped
460,12804,1,Normal,33,6,6,5,0,27,0,0,0,25,0,1,1,7,0,0,8,3,3,0,0,149,27,28,1,0,0,floor1_town; party wiped
461,12805,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,46,27,10,1,0,0,floor1_town; party wiped
462,12806,1,Normal,39,4,4,4,0,27,27,0,0,20,0,1,1,10,0,0,5,3,3,0,0,112,0,24,0,1,1,floor1_town
462,12806,2,Normal,31,5,5,5,0,27,27,0,0,25,0,1,1,8,3,0,0,0,3,0,0,140,0,31,0,1,1,
462,12806,3,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,0,3,0,0,9,27,2,1,0,0,party wiped
463,12807,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,37,27,8,1,0,0,floor1_town; party wiped
464,12808,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,3,1,0,0,floor1_town; party wiped
465,12809,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,23,27,6,1,0,0,floor1_town; party wiped
466,12810,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,27,6,1,0,0,floor1_town; party wiped
467,12811,1,Normal,33,2,2,2,0,27,15,0,0,10,0,1,1,5,0,0,10,3,3,0,0,56,12,15,0,1,1,floor1_town
467,12811,2,Normal,2,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,13,3,3,0,0,0,15,1,1,0,0,party wiped
468,12812,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,46,27,7,1,0,0,floor1_town; party wiped
469,12813,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,5,1,0,0,floor1_town; party wiped
470,12814,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,15,3,3,0,0,28,27,5,1,0,0,floor1_town; party wiped
471,12815,1,Normal,25,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,51,27,10,1,0,0,floor1_town; party wiped
472,12816,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,28,27,8,1,0,0,floor1_town; party wiped
473,12817,1,Normal,35,3,3,3,0,27,15,0,0,15,0,1,1,3,0,0,12,3,3,0,0,84,12,13,0,1,1,floor1_town
473,12817,2,Normal,15,2,2,1,0,15,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,15,6,1,0,0,party wiped
474,12818,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,23,27,2,1,0,0,floor1_town; party wiped
475,12819,1,Normal,36,5,5,5,0,27,15,0,0,25,0,1,1,11,0,0,4,3,3,0,0,140,12,33,0,1,1,floor1_town
475,12819,2,Normal,5,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,7,3,3,0,0,9,15,3,1,0,0,party wiped
476,12820,1,Normal,28,2,2,2,0,27,15,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,12,9,0,1,1,floor1_town
476,12820,2,Normal,3,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,14,3,3,0,0,14,15,1,1,0,0,party wiped
477,12821,1,Normal,33,4,4,3,0,27,0,0,0,15,0,1,1,1,0,0,14,3,3,0,0,84,27,11,1,0,0,floor1_town; party wiped
478,12822,1,Normal,29,4,4,4,0,27,27,0,0,20,0,1,1,6,0,0,9,3,3,0,0,112,0,17,0,1,1,floor1_town
478,12822,2,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,10,3,3,0,0,37,27,9,1,0,0,party wiped
479,12823,1,Normal,26,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,42,27,6,1,0,0,floor1_town; party wiped
480,12824,1,Normal,12,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,74,27,11,1,0,0,floor1_town; party wiped
481,12825,1,Normal,38,2,2,2,0,27,15,0,0,10,0,1,1,6,0,0,9,3,3,0,0,56,12,13,0,1,1,floor1_town
481,12825,2,Normal,5,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,12,3,3,0,0,9,15,2,1,0,0,party wiped
482,12826,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,46,27,9,1,0,0,floor1_town; party wiped
483,12827,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
484,12828,1,Normal,31,1,1,1,0,27,18,0,0,5,0,1,1,0,0,0,15,3,3,0,0,28,9,5,0,1,1,floor1_town
484,12828,2,Normal,12,1,1,0,0,18,0,0,0,0,0,1,1,1,0,0,17,3,3,0,0,9,18,3,1,0,0,party wiped
485,12829,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,14,27,4,1,0,0,floor1_town; party wiped
486,12830,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,55,27,11,1,0,0,floor1_town; party wiped
487,12831,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,14,27,3,1,0,0,floor1_town; party wiped
488,12832,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
489,12833,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,8,0,0,7,3,3,0,0,83,27,18,1,0,0,floor1_town; party wiped
490,12834,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,2,1,0,0,floor1_town; party wiped
491,12835,1,Normal,25,4,4,4,0,27,27,0,0,20,0,1,1,5,0,0,10,3,3,0,0,112,0,12,0,1,1,floor1_town
491,12835,2,Normal,33,2,2,2,0,27,27,0,0,10,0,1,1,6,0,0,7,3,3,0,0,56,0,11,0,1,1,
491,12835,3,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,5,3,3,0,0,42,27,11,1,0,0,party wiped
492,12836,1,Normal,34,5,5,5,0,27,27,0,0,25,0,1,1,7,0,0,8,3,3,0,0,140,0,21,0,1,1,floor1_town
492,12836,2,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,11,3,3,0,0,9,27,2,1,0,0,party wiped
493,12837,1,Normal,26,3,3,3,0,27,27,0,0,15,0,1,1,5,0,0,10,3,3,0,0,84,0,13,0,1,1,floor1_town
493,12837,2,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,8,3,3,0,0,37,27,10,1,0,0,party wiped
494,12838,1,Normal,34,4,4,4,0,27,27,0,0,20,0,1,1,8,0,0,7,3,3,0,0,112,0,22,0,1,1,floor1_town
494,12838,2,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,10,3,3,0,0,9,27,2,1,0,0,party wiped
495,12839,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,42,27,9,1,0,0,floor1_town; party wiped
496,12840,1,Normal,26,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,70,27,10,1,0,0,floor1_town; party wiped
497,12841,1,Normal,28,3,3,3,0,27,27,0,0,15,0,1,1,4,0,0,11,3,3,0,0,84,0,13,0,1,1,floor1_town
497,12841,2,Normal,25,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,14,3,3,0,0,0,0,0,0,1,1,
497,12841,3,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,15,3,3,0,0,18,27,5,1,0,0,party wiped
498,12842,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,2,0,0,13,3,3,0,0,65,27,9,1,0,0,floor1_town; party wiped
499,12843,1,Normal,28,3,3,3,0,27,15,0,0,15,0,1,1,6,0,0,9,3,3,0,0,84,12,19,0,1,1,floor1_town
499,12843,2,Normal,31,3,3,2,0,15,0,0,0,10,0,1,1,3,0,0,9,3,3,0,0,79,15,12,1,0,0,party wiped
500,12844,1,Normal,37,5,5,5,0,27,27,0,0,25,0,1,1,10,0,0,5,3,3,0,0,140,0,35,0,1,1,floor1_town
500,12844,2,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,4,0,0,4,3,3,0,0,56,12,11,0,1,1,
500,12844,3,Normal,14,3,3,2,0,15,0,0,0,10,0,1,1,7,1,0,0,2,3,0,0,56,15,16,1,0,0,party wiped
501,12845,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,15,3,3,0,0,42,27,5,1,0,0,floor1_town; party wiped
502,12846,1,Normal,37,4,4,4,0,27,15,0,0,20,0,1,1,5,0,0,10,3,3,0,0,112,12,20,0,1,1,floor1_town
502,12846,2,Normal,5,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,13,3,3,0,0,14,15,1,1,0,0,party wiped
503,12847,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,15,3,3,0,0,37,27,3,1,0,0,floor1_town; party wiped
504,12848,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,13,3,3,0,0,27,27,7,1,0,0,floor1_town; party wiped
505,12849,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,5,1,0,0,floor1_town; party wiped
506,12850,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
507,12851,1,Normal,31,3,3,3,0,27,27,0,0,15,0,1,1,2,0,0,13,3,3,0,0,84,0,14,0,1,1,floor1_town
507,12851,2,Normal,28,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,16,3,3,0,0,0,0,0,0,1,1,
507,12851,3,Normal,29,3,3,3,0,27,15,0,0,15,0,1,1,3,0,0,16,3,3,0,0,84,12,11,0,1,1,
507,12851,4,Normal,38,2,2,2,0,15,15,0,0,10,0,1,1,2,0,0,17,3,3,0,0,56,0,8,0,1,1,
507,12851,5,Normal,12,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,20,3,3,0,0,0,15,1,1,0,0,party wiped
508,12852,1,Normal,39,4,4,4,0,27,27,0,0,20,0,1,1,9,0,0,6,3,3,0,0,112,0,27,0,1,1,floor1_town
508,12852,2,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,6,3,3,0,0,55,27,10,1,0,0,party wiped
509,12853,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,14,27,2,1,0,0,floor1_town; party wiped
510,12854,1,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,4,0,0,11,3,3,0,0,65,27,13,1,0,0,floor1_town; party wiped
511,12855,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,10,3,3,0,0,79,27,13,1,0,0,floor1_town; party wiped
512,12856,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,27,13,1,0,0,floor1_town; party wiped
513,12857,1,Normal,33,3,3,3,0,27,27,0,0,15,0,1,1,8,0,0,7,3,3,0,0,84,0,17,0,1,1,floor1_town
513,12857,2,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,7,3,3,0,0,37,27,11,1,0,0,party wiped
514,12858,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,10,3,3,0,0,28,27,13,1,0,0,floor1_town; party wiped
515,12859,1,Normal,26,3,3,2,0,27,0,0,0,10,0,1,1,7,0,0,8,3,3,0,0,65,27,20,1,0,0,floor1_town; party wiped
516,12860,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,37,27,10,1,0,0,floor1_town; party wiped
517,12861,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,2,1,0,0,floor1_town; party wiped
518,12862,1,Normal,27,2,2,2,0,27,27,0,0,10,0,1,1,5,0,0,10,3,3,0,0,56,0,14,0,1,1,floor1_town
518,12862,2,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,12,3,3,0,0,23,27,4,1,0,0,party wiped
519,12863,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,10,3,3,0,0,65,27,14,1,0,0,floor1_town; party wiped
520,12864,1,Normal,28,4,4,4,0,27,27,0,0,20,0,1,1,6,0,0,9,3,3,0,0,112,0,22,0,1,1,floor1_town
520,12864,2,Normal,29,2,2,2,0,27,15,0,0,10,0,1,1,4,0,0,8,3,3,0,0,56,12,11,0,1,1,
520,12864,3,Normal,26,3,3,3,0,15,27,0,0,15,0,1,1,8,0,0,3,3,3,0,0,84,-12,18,0,1,1,
520,12864,4,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,6,0,0,0,3,3,0,0,55,27,14,1,0,0,party wiped
521,12865,1,Normal,36,2,2,2,0,27,15,0,0,10,0,1,1,6,0,0,9,3,3,0,0,56,12,12,0,1,1,floor1_town
521,12865,2,Normal,34,3,3,3,0,15,15,0,0,15,0,1,1,7,0,0,5,3,3,0,0,84,0,20,0,1,1,
521,12865,3,Normal,9,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,8,3,3,0,0,0,15,1,1,0,0,party wiped
522,12866,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,42,27,4,1,0,0,floor1_town; party wiped
523,12867,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,37,27,8,1,0,0,floor1_town; party wiped
524,12868,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,55,27,10,1,0,0,floor1_town; party wiped
525,12869,1,Normal,38,3,3,3,0,27,27,0,0,15,0,1,1,7,0,0,8,3,3,0,0,84,0,20,0,1,1,floor1_town
525,12869,2,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,11,3,3,0,0,9,27,2,1,0,0,party wiped
526,12870,1,Normal,30,2,2,2,0,27,27,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,0,8,0,1,1,floor1_town
526,12870,2,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,14,3,3,0,0,23,27,2,1,0,0,party wiped
527,12871,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,15,3,3,0,0,37,27,6,1,0,0,floor1_town; party wiped
528,12872,1,Normal,29,5,5,4,0,27,0,0,0,20,0,1,1,7,0,0,8,3,3,0,0,135,27,22,1,0,0,floor1_town; party wiped
529,12873,1,Normal,36,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,74,27,11,1,0,0,floor1_town; party wiped
530,12874,1,Normal,31,2,2,2,0,27,15,0,0,10,0,1,1,1,0,0,14,3,3,0,0,56,12,7,0,1,1,floor1_town
530,12874,2,Normal,40,4,4,4,0,15,27,0,0,20,0,1,1,4,0,0,13,3,3,0,0,112,-12,15,0,1,1,
530,12874,3,Normal,28,5,5,4,0,27,0,0,0,20,0,1,1,16,0,0,0,3,3,0,0,130,27,42,1,0,0,party wiped
531,12875,1,Normal,40,2,2,2,0,27,27,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,0,9,0,1,1,floor1_town
531,12875,2,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,9,3,3,0,0,65,27,12,1,0,0,party wiped
532,12876,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,74,27,10,1,0,0,floor1_town; party wiped
533,12877,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,27,11,1,0,0,floor1_town; party wiped
534,12878,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,46,27,8,1,0,0,floor1_town; party wiped
535,12879,1,Normal,25,2,2,2,0,27,27,0,0,10,0,1,1,2,0,0,13,3,3,0,0,56,0,7,0,1,1,floor1_town
535,12879,2,Normal,38,4,4,3,0,27,0,0,0,15,0,1,1,4,0,0,12,3,3,0,0,102,27,17,1,0,0,party wiped
536,12880,1,Normal,34,5,5,5,0,27,27,0,0,25,0,1,1,8,0,0,7,3,3,0,0,140,0,20,0,1,1,floor1_town
536,12880,2,Normal,25,2,2,2,0,27,15,0,0,10,0,1,1,1,0,0,9,3,3,0,0,56,12,5,0,1,1,
