run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,potion_use_count,dawn_chalice_use_count,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
513,12857,1,Normal,27,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,56,27,12,1,0,0,party wiped
514,12858,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,2,0,1,3,0,0,65,27,11,1,0,0,party wiped
515,12859,1,Normal,34,2,2,2,0,27,25,0,0,10,0,1,1,3,1,0,2,0,0,56,2,12,0,1,1,
515,12859,2,Normal,29,4,4,1,2,25,0,0,0,5,0,1,1,0,2,0,0,0,0,37,25,8,1,0,0,party wiped; flee×2
516,12860,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,46,27,10,1,0,0,party wiped
517,12861,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
518,12862,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,81,27,17,1,0,0,party wiped
519,12863,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,44,27,9,1,0,0,party wiped
520,12864,1,Normal,28,3,3,3,0,27,21,0,0,15,0,1,1,3,3,0,0,0,0,84,6,14,0,1,1,
520,12864,2,Normal,7,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,9,21,2,1,0,0,party wiped
521,12865,1,Normal,25,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,37,27,13,1,0,0,party wiped
522,12866,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,28,27,4,1,0,0,party wiped
523,12867,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,3,0,0,3,0,0,25,27,11,1,0,0,party wiped
524,12868,1,Normal,19,4,4,3,0,27,0,0,0,15,0,1,1,3,2,0,1,0,0,102,27,14,1,0,0,party wiped
525,12869,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,46,27,7,1,0,0,party wiped
526,12870,1,Normal,30,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,3,0,0,84,0,8,0,1,1,
526,12870,2,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,2,0,1,0,0,27,27,5,1,0,0,party wiped
527,12871,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,37,27,6,1,0,0,party wiped
528,12872,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,46,27,12,1,0,0,party wiped
529,12873,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,55,27,13,1,0,0,party wiped
530,12874,1,Normal,31,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,3,0,0,56,0,7,0,1,1,
530,12874,2,Normal,35,3,3,1,2,27,6,0,0,5,0,1,1,0,3,0,0,0,0,28,21,9,0,1,1,flee×2
530,12874,3,Normal,17,3,3,0,2,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,party wiped; flee×2
531,12875,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,46,27,13,1,0,0,party wiped
532,12876,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,4,1,0,0,party wiped
533,12877,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,56,27,11,1,0,0,party wiped
534,12878,1,Normal,26,3,3,2,0,27,0,0,0,10,0,1,1,2,0,1,3,0,0,72,27,10,1,0,0,party wiped
535,12879,1,Normal,25,2,2,2,0,27,27,0,0,10,0,1,1,1,0,2,3,0,0,56,0,8,0,1,1,
535,12879,2,Normal,36,4,4,2,2,27,3,0,0,10,0,1,1,2,3,0,0,0,0,56,24,15,0,1,1,flee×2
535,12879,3,Normal,35,2,2,0,2,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,flee×2
535,12879,4,Normal,19,3,3,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,9,3,1,1,0,0,party wiped; flee×2
536,12880,1,Normal,13,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,79,27,14,1,0,0,party wiped
537,12881,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,2,1,0,0,party wiped
538,12882,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,55,27,11,1,0,0,party wiped
539,12883,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,51,27,9,1,0,0,party wiped
540,12884,1,Normal,33,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,56,27,12,1,0,0,party wiped
541,12885,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,28,27,8,1,0,0,party wiped
542,12886,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,79,27,14,1,0,0,party wiped
543,12887,1,Normal,23,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,93,27,18,1,0,0,party wiped
544,12888,1,Normal,36,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,3,0,0,56,0,10,0,1,1,
544,12888,2,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,0,0,9,27,2,1,0,0,party wiped
545,12889,1,Normal,29,1,1,1,0,27,27,0,0,5,0,1,1,1,0,2,3,0,0,28,0,4,0,1,1,
545,12889,2,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,3,0,0,37,27,7,1,0,0,party wiped
546,12890,1,Normal,26,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,65,27,11,1,0,0,party wiped
547,12891,1,Normal,12,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,72,27,17,1,0,0,party wiped
548,12892,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,14,27,4,1,0,0,party wiped
549,12893,1,Normal,30,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,3,0,0,56,0,7,0,1,1,
549,12893,2,Normal,27,3,3,2,0,27,0,0,0,10,0,1,1,0,3,0,0,0,0,65,27,10,1,0,0,party wiped
550,12894,1,Normal,29,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,65,27,13,1,0,0,party wiped
551,12895,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,27,27,6,1,0,0,party wiped
552,12896,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,56,27,12,1,0,0,party wiped
553,12897,1,Normal,32,4,4,4,0,27,12,0,0,20,0,1,1,3,3,0,0,0,0,112,15,16,0,1,1,
553,12897,2,Normal,8,1,1,0,0,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,1,1,0,0,party wiped
554,12898,1,Normal,40,2,2,2,0,27,25,0,0,10,0,1,1,3,1,0,2,0,0,56,2,10,0,1,1,
554,12898,2,Normal,32,3,3,1,2,25,3,0,0,5,0,1,1,0,2,0,0,0,0,28,22,8,0,1,1,flee×2
554,12898,3,Normal,39,2,2,0,2,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,flee×2
554,12898,4,Normal,14,3,3,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,14,3,1,1,0,0,party wiped; flee×2
555,12899,1,Normal,32,3,3,3,0,27,15,0,0,15,0,1,1,3,0,0,3,0,0,84,12,11,0,1,1,
555,12899,2,Normal,19,1,1,0,0,15,0,0,0,0,0,1,1,0,2,0,1,0,0,27,15,4,1,0,0,party wiped
556,12900,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,79,27,13,1,0,0,party wiped
557,12901,1,Normal,33,1,1,1,0,27,27,0,0,5,0,1,1,1,0,2,3,0,0,28,0,3,0,1,1,
557,12901,2,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,2,1,0,2,0,0,74,27,13,1,0,0,party wiped
558,12902,1,Normal,25,3,3,3,0,27,13,0,0,15,0,1,1,3,3,0,0,0,0,84,14,13,0,1,1,
558,12902,2,Normal,40,2,2,0,2,13,4,0,0,0,0,1,1,0,0,0,0,0,0,0,9,1,0,1,1,flee×2
558,12902,3,Normal,35,3,3,0,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,1,0,0,party wiped; flee×2
559,12903,1,Normal,33,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,65,27,12,1,0,0,party wiped
560,12904,1,Normal,25,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,111,27,17,1,0,0,party wiped
561,12905,1,Normal,33,6,6,3,2,27,0,0,0,15,0,1,1,3,3,0,0,0,0,84,27,15,1,0,0,party wiped; flee×2
562,12906,1,Normal,21,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,37,27,6,1,0,0,party wiped
563,12907,1,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,51,27,8,1,0,0,party wiped
564,12908,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,55,27,13,1,0,0,party wiped
565,12909,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,6,1,0,0,party wiped
566,12910,1,Normal,28,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,3,0,0,84,0,11,0,1,1,
566,12910,2,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,2,0,1,0,0,0,27,7,1,0,0,party wiped
567,12911,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
568,12912,1,Normal,29,3,3,3,0,27,19,0,0,15,0,1,1,3,1,0,2,0,0,84,8,11,0,1,1,
568,12912,2,Normal,21,4,4,1,2,19,0,0,0,5,0,1,1,0,2,0,0,0,0,42,19,6,1,0,0,party wiped; flee×2
569,12913,1,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,37,27,8,1,0,0,party wiped
570,12914,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,9,27,3,1,0,0,party wiped
571,12915,1,Normal,23,3,3,2,0,27,0,0,0,10,0,1,1,1,0,2,3,0,0,70,27,8,1,0,0,party wiped
572,12916,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,6,1,0,0,party wiped
573,12917,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,4,1,0,0,party wiped
574,12918,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,42,27,8,1,0,0,party wiped
575,12919,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,6,1,0,0,party wiped
576,12920,1,Normal,32,1,1,1,0,27,15,0,0,5,0,1,1,0,0,3,3,0,0,28,12,3,0,1,1,
576,12920,2,Normal,10,2,2,1,0,15,0,0,0,5,0,1,1,3,1,0,2,0,0,37,15,9,1,0,0,party wiped
577,12921,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,55,27,12,1,0,0,party wiped
578,12922,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,46,27,7,1,0,0,party wiped
579,12923,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
580,12924,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,2,1,0,0,party wiped
581,12925,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,9,27,7,1,0,0,party wiped
582,12926,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,2,1,0,0,party wiped
583,12927,1,Normal,26,3,3,3,0,27,25,0,0,15,0,1,1,3,1,0,2,0,0,84,2,12,0,1,1,
583,12927,2,Normal,13,2,2,1,0,25,0,0,0,5,0,1,1,0,1,0,1,0,0,28,25,4,1,0,0,party wiped
584,12928,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,2,1,0,0,party wiped
585,12929,1,Normal,27,1,1,1,0,27,15,0,0,5,0,1,1,1,0,2,3,0,0,28,12,4,0,1,1,
585,12929,2,Normal,5,1,1,0,0,15,0,0,0,0,0,1,1,1,0,1,3,0,0,9,15,3,1,0,0,party wiped
586,12930,1,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,6,1,0,0,party wiped
587,12931,1,Normal,28,3,3,3,0,27,13,0,0,15,0,1,1,3,0,0,3,0,0,84,14,16,0,1,1,
587,12931,2,Normal,9,1,1,0,0,13,0,0,0,0,0,1,1,0,0,0,3,0,0,9,13,1,1,0,0,party wiped
588,12932,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,79,27,15,1,0,0,party wiped
589,12933,1,Normal,27,5,5,4,0,27,0,0,0,20,0,1,1,3,3,0,0,0,0,112,27,18,1,0,0,party wiped
590,12934,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,27,27,8,1,0,0,party wiped
591,12935,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,28,27,4,1,0,0,party wiped
592,12936,1,Normal,38,0,0,0,0,27,27,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,1,1,
592,12936,2,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,14,27,3,1,0,0,party wiped
593,12937,1,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,65,27,13,1,0,0,party wiped
594,12938,1,Normal,38,4,4,4,0,27,21,0,0,20,0,1,1,3,3,0,0,0,0,112,6,18,0,1,1,
594,12938,2,Normal,3,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,9,21,2,1,0,0,party wiped
595,12939,1,Normal,27,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,56,27,14,1,0,0,party wiped
596,12940,1,Normal,39,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,3,0,0,56,0,7,0,1,1,
596,12940,2,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,3,0,0,28,27,3,1,0,0,party wiped
597,12941,1,Normal,31,2,2,2,0,27,27,0,0,10,0,1,1,2,0,1,3,0,0,56,0,6,0,1,1,
597,12941,2,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,1,3,0,0,23,27,2,1,0,0,party wiped
598,12942,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,2,0,0,56,27,13,1,0,0,party wiped
599,12943,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
600,12944,1,Normal,40,3,3,3,0,27,23,0,0,15,0,1,1,3,2,0,1,0,0,84,4,16,0,1,1,
600,12944,2,Normal,8,1,1,0,0,23,0,0,0,0,0,1,1,0,0,0,1,0,0,18,23,2,1,0,0,party wiped
601,12945,1,Normal,33,3,3,3,0,27,21,0,0,15,0,1,1,3,3,0,0,0,0,84,6,15,0,1,1,
601,12945,2,Normal,16,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,16,21,3,1,0,0,party wiped
602,12946,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
603,12947,1,Normal,21,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,79,27,13,1,0,0,party wiped
604,12948,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,0,27,2,1,0,0,party wiped
605,12949,1,Normal,34,2,2,2,0,27,25,0,0,10,0,1,1,3,1,0,2,0,0,56,2,9,0,1,1,
605,12949,2,Normal,1,1,1,0,0,25,0,0,0,0,0,1,1,0,1,0,1,0,0,18,25,3,1,0,0,party wiped
606,12950,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,4,1,0,0,party wiped
607,12951,1,Normal,35,2,2,2,0,27,15,0,0,10,0,1,1,2,0,1,3,0,0,56,12,9,0,1,1,
607,12951,2,Normal,19,2,2,1,0,15,0,0,0,5,0,1,1,1,3,0,0,0,0,51,15,9,1,0,0,party wiped
608,12952,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,28,27,5,1,0,0,party wiped
609,12953,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,9,27,4,1,0,0,party wiped
610,12954,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,46,27,7,1,0,0,party wiped
611,12955,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,46,27,10,1,0,0,party wiped
612,12956,1,Normal,29,2,2,2,0,27,11,0,0,10,0,1,1,3,2,0,1,0,0,56,16,10,0,1,1,
612,12956,2,Normal,4,1,1,0,0,11,0,0,0,0,0,1,1,0,0,0,1,0,0,0,11,3,1,0,0,party wiped
613,12957,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,2,1,0,0,party wiped
614,12958,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,42,27,15,1,0,0,party wiped
615,12959,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,49,27,10,1,0,0,party wiped
616,12960,1,Normal,30,0,0,0,0,27,27,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,1,1,
616,12960,2,Normal,28,3,3,3,0,27,6,0,0,15,0,1,1,3,3,0,0,0,0,84,21,18,0,1,1,
616,12960,3,Normal,20,3,3,0,2,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,party wiped; flee×2
617,12961,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,79,27,10,1,0,0,party wiped
618,12962,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,37,27,5,1,0,0,party wiped
619,12963,1,Normal,39,4,4,2,2,27,3,0,0,10,0,1,1,3,3,0,0,0,0,56,24,14,0,1,1,flee×2
619,12963,2,Normal,26,3,3,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,9,3,1,1,0,0,party wiped; flee×2
620,12964,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,28,27,8,1,0,0,party wiped
621,12965,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,37,27,8,1,0,0,party wiped
622,12966,1,Normal,32,4,4,4,0,27,9,0,0,20,0,1,1,3,3,0,0,0,0,112,18,16,0,1,1,
622,12966,2,Normal,8,1,1,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,3,1,0,0,party wiped
623,12967,1,Normal,25,2,2,2,0,27,15,0,0,10,0,1,1,2,0,1,3,0,0,56,12,7,0,1,1,
623,12967,2,Normal,8,1,1,0,0,15,0,0,0,0,0,1,1,1,0,0,3,0,0,27,15,3,1,0,0,party wiped
624,12968,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,37,27,7,1,0,0,party wiped
625,12969,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,42,27,6,1,0,0,party wiped
626,12970,1,Normal,21,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,55,27,11,1,0,0,party wiped
627,12971,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,18,27,4,1,0,0,party wiped
628,12972,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,51,27,8,1,0,0,party wiped
629,12973,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,27,27,6,1,0,0,party wiped
630,12974,1,Normal,21,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,28,27,6,1,0,0,party wiped
631,12975,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,18,27,3,1,0,0,party wiped
632,12976,1,Normal,36,2,2,2,0,27,21,0,0,10,0,1,1,3,3,0,0,0,0,56,6,14,0,1,1,
632,12976,2,Normal,8,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,9,21,2,1,0,0,party wiped
633,12977,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,2,1,0,0,party wiped
634,12978,1,Normal,35,5,5,2,2,27,0,0,0,10,0,1,1,3,3,0,0,0,0,56,27,19,1,0,0,party wiped; flee×2
635,12979,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,5,1,0,0,party wiped
636,12980,1,Normal,37,3,3,3,0,27,17,0,0,15,0,1,1,3,2,0,1,0,0,84,10,18,0,1,1,
636,12980,2,Normal,4,1,1,0,0,17,0,0,0,0,0,1,1,0,1,0,0,0,0,14,17,3,1,0,0,party wiped
637,12981,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,42,27,6,1,0,0,party wiped
638,12982,1,Normal,18,4,4,3,0,27,0,0,0,15,0,1,1,3,2,0,1,0,0,93,27,13,1,0,0,party wiped
639,12983,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,2,1,0,0,party wiped
640,12984,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,18,27,3,1,0,0,party wiped
641,12985,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,18,27,7,1,0,0,party wiped
642,12986,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,2,0,1,3,0,0,83,27,11,1,0,0,party wiped
643,12987,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,2,0,1,3,0,0,56,27,10,1,0,0,party wiped
644,12988,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
645,12989,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,3,0,0,3,0,0,18,27,8,1,0,0,party wiped
646,12990,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,9,27,4,1,0,0,party wiped
647,12991,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,28,27,5,1,0,0,party wiped
648,12992,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,6,1,0,0,party wiped
649,12993,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
650,12994,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,7,27,4,1,0,0,party wiped
651,12995,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,42,27,12,1,0,0,party wiped
652,12996,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
653,12997,1,Normal,17,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
654,12998,1,Normal,28,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,3,0,0,56,12,10,0,1,1,
654,12998,2,Normal,14,2,2,1,0,15,0,0,0,5,0,1,1,0,2,0,1,0,0,37,15,6,1,0,0,party wiped
655,12999,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,9,27,5,1,0,0,party wiped
656,13000,1,Normal,27,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,65,27,12,1,0,0,party wiped
657,13001,1,Normal,37,3,3,3,0,27,27,0,0,15,0,1,1,2,0,1,3,0,0,84,0,13,0,1,1,
657,13001,2,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,1,3,0,0,0,0,51,27,8,1,0,0,party wiped
658,13002,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,46,27,13,1,0,0,party wiped
659,13003,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,37,27,11,1,0,0,party wiped
660,13004,1,Normal,30,1,1,1,0,27,27,0,0,5,0,1,1,3,0,0,3,0,0,28,0,5,0,1,1,
660,13004,2,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,0,2,0,1,0,0,37,27,6,1,0,0,party wiped
661,13005,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,3,1,0,0,party wiped
662,13006,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,2,1,0,0,party wiped
663,13007,1,Normal,26,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,55,27,12,1,0,0,party wiped
664,13008,1,Normal,22,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,70,27,11,1,0,0,party wiped
665,13009,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,37,27,8,1,0,0,party wiped
666,13010,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,56,27,17,1,0,0,party wiped
667,13011,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,42,27,8,1,0,0,party wiped
668,13012,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,4,1,0,0,party wiped
669,13013,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,55,27,12,1,0,0,party wiped
670,13014,1,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,42,27,9,1,0,0,party wiped
671,13015,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,46,27,12,1,0,0,party wiped
672,13016,1,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,37,27,8,1,0,0,party wiped
673,13017,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,28,27,4,1,0,0,party wiped
674,13018,1,Normal,35,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,3,0,0,56,12,7,0,1,1,
674,13018,2,Normal,23,2,2,1,0,15,0,0,0,5,0,1,1,0,3,0,0,0,0,51,15,11,1,0,0,party wiped
675,13019,1,Normal,27,3,3,3,0,27,19,0,0,15,0,1,1,3,1,0,2,0,0,84,8,14,0,1,1,
675,13019,2,Normal,5,1,1,0,0,19,0,0,0,0,0,1,1,0,1,0,1,0,0,9,19,3,1,0,0,party wiped
676,13020,1,Normal,5,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,53,27,8,1,0,0,party wiped
677,13021,1,Normal,21,3,3,2,0,27,0,0,0,10,0,1,1,2,0,1,3,0,0,65,27,10,1,0,0,party wiped
